row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,39.00,gp_slice_t_lead_052,39,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,40.00,gp_slice_t_lead_053,40,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,41.00,gp_slice_t_lead_054,41,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,41.00,gp_slice_t_lead_055,41,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,42.00,gp_slice_t_lead_056,42,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,43.00,gp_slice_t_lead_057,43,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,44.00,gp_slice_t_lead_058,44,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,45.00,gp_slice_t_lead_059,45,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,45.00,gp_slice_t_lead_060,45,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,46.00,gp_slice_t_lead_061,46,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,47.00,gp_slice_t_lead_062,47,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,48.00,gp_slice_t_lead_063,48,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,48.00,gp_slice_t_lead_064,48,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,49.00,gp_slice_t_lead_065,49,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,50.00,gp_slice_t_lead_066,50,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,51.00,gp_slice_t_lead_067,51,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,51.00,gp_slice_t_lead_068,51,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,52.00,gp_slice_t_lead_069,52,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,53.00,gp_slice_t_lead_070,53,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,54.00,gp_slice_t_lead_071,54,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,54.00,gp_slice_t_lead_072,54,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,55.00,gp_slice_t_lead_073,55,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,56.00,gp_slice_t_lead_074,56,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,57.00,gp_slice_t_lead_075,57,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,58.00,gp_slice_t_lead_076,58,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,58.00,gp_slice_t_lead_077,58,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,59.00,gp_slice_t_lead_078,59,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,60.00,gp_slice_t_lead_079,60,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,61.00,gp_slice_t_lead_080,61,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,61.00,gp_slice_t_lead_081,61,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,62.00,gp_slice_t_lead_082,62,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,63.00,gp_slice_t_lead_083,63,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,64.00,gp_slice_t_lead_084,64,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,64.00,gp_slice_t_lead_085,64,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,65.00,gp_slice_t_lead_086,65,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,66.00,gp_slice_t_lead_087,66,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,67.00,gp_slice_t_lead_088,67,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,68.00,gp_slice_t_lead_089,68,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,68.00,gp_slice_t_lead_090,68,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,69.00,gp_slice_t_lead_091,69,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,70.00,gp_slice_t_lead_092,70,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,71.00,gp_slice_t_lead_093,71,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,71.00,gp_slice_t_lead_094,71,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,72.00,gp_slice_t_lead_095,72,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,73.00,gp_slice_t_lead_096,73,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,74.00,gp_slice_t_lead_097,74,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,74.00,gp_slice_t_lead_098,74,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,75.00,gp_slice_t_lead_099,75,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,76.00,gp_slice_t_lead_100,76,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,77.00,gp_slice_t_lead_101,77,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,77.00,gp_slice_t_lead_102,77,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,78.00,gp_slice_t_lead_103,78,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,79.00,gp_slice_t_lead_104,79,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,80.00,gp_slice_t_lead_105,80,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,81.00,gp_slice_t_lead_106,81,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,81.00,gp_slice_t_lead_107,81,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,82.00,gp_slice_t_lead_108,82,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,83.00,gp_slice_t_lead_109,83,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,84.00,gp_slice_t_lead_110,84,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,84.00,gp_slice_t_lead_111,84,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,85.00,gp_slice_t_lead_112,85,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,86.00,gp_slice_t_lead_113,86,28,30,0.19,0.81,,219.17,28.86,409.47,False,GP estimate only; objective was not re-evaluated on this slice.
