route_id,tls_id,junction_id,emergency_incoming_edge,emergency_outgoing_edge,distance_from_route_start_m,emergency_link_index,green_phase_indices,yellow_phase_indices,all_red_or_clearance_phase_indices,current_program_id,phase_count,phase_duration_list,phase_state_list,is_controllable,audit_status,audit_reason
ER_ACC_014,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,0,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_014,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,1,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_014,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,12,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_014,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,13,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_014,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,0,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_014,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,1,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_014,7335400049,7335400049,218773869#7,218773869#8,1402.01,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_014,7335400049,7335400049,218773869#7,218773869#8,1402.01,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_014,11346754525,11346754525,219696193#0,219696193#1,1481.08,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_014,11346754525,11346754525,219696193#0,219696193#1,1481.08,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_014,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,2253.96,10,4 8,5 9,1 3 5 7,0,10,16 6 6 6 16 6 6 6 16 6,GrGGGGrrrGrrrrGGGGGrrrrrrr|yryyyyrrryrrrryyyyyrrrrrrr|rrrrrrGGGrrrrrrrrrrGGrrrrr|rrrrrryyyrrrrrrrrrryyrrrrr|GrrrrrrrrGGGrrrrrrrrrGGGGr|yrrrrrrrryyyrrrrrrrrryyyyr|rrrrrrrrrrrrGGrrrrrrrrrrrG|rrrrrrrrrrrryyrrrrrrrrrrry|GGrGGGGGGGGrrrrrrrrrrrrrrr|GyrGGGyyyGyrrrrrrrrrrrrrrr,True,PASS,ok
ER_ACC_014,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,1499619445#2,2360.64,7,0,1,1 3 7,0,8,27 6 6 6 27 6 6 6,rrrrrrGGGGGrrrrrrrGGGGGrr|rrrrrryyyyyrrrrrrryyyyyrr|rrrrrrrrrrrGrrrrrrrrrrrGG|rrrrrrrrrrryrrrrrrrrrrryy|GGGGggrrrrrrGGGGGrrrrrrrr|yyyyggrrrrrryyyyyrrrrrrrr|rrrrGGrrrrrrrrrrrGrrrrrrr|rrrryyrrrrrrrrrrryrrrrrrr,True,PASS,ok
ER_ACC_014,cluster_11203041632_11203041633_11203041634_11203041635_#5more,cluster_11203041632_11203041633_11203041634_11203041635_#5more,1499619438#0,1499619445#2,2360.64,8,0,1,1 3 7,0,8,27 6 6 6 27 6 6 6,rrrrrrGGGGGrrrrrrrGGGGGrr|rrrrrryyyyyrrrrrrryyyyyrr|rrrrrrrrrrrGrrrrrrrrrrrGG|rrrrrrrrrrryrrrrrrrrrrryy|GGGGggrrrrrrGGGGGrrrrrrrr|yyyyggrrrrrryyyyyrrrrrrrr|rrrrGGrrrrrrrrrrrGrrrrrrr|rrrryyrrrrrrrrrrryrrrrrrr,True,PASS,ok
ER_ACC_014,13732389938,13732389938,1499619443#4,1499619443#8,2548.3,3,2,3,,0,4,42 3 42 3,GGGrrrr|yyGrrrr|rrGGGGG|rrGyyyy,True,PASS,ok
ER_ACC_014,13732389938,13732389938,1499619443#4,1499619443#8,2548.3,4,2,3,,0,4,42 3 42 3,GGGrrrr|yyGrrrr|rrGGGGG|rrGyyyy,True,PASS,ok
ER_ACC_014,13732389938,13732389938,1499619443#4,1499619443#8,2548.3,5,2,3,,0,4,42 3 42 3,GGGrrrr|yyGrrrr|rrGGGGG|rrGyyyy,True,PASS,ok
ER_ACC_014,13732389938,13732389938,1499619443#4,1499619443#8,2548.3,6,2,3,,0,4,42 3 42 3,GGGrrrr|yyGrrrr|rrGGGGG|rrGyyyy,True,PASS,ok
ER_ACC_014,13732389937,13732389937,1499619443#8,1499619443#9,2629.77,2,2,3,1 3,0,4,42 3 42 3,GGrrrr|yyrrrr|rrGGGG|rryyyy,True,PASS,ok
ER_ACC_014,13732389937,13732389937,1499619443#8,1499619443#9,2629.77,3,2,3,1 3,0,4,42 3 42 3,GGrrrr|yyrrrr|rrGGGG|rryyyy,True,PASS,ok
ER_ACC_014,13732389937,13732389937,1499619443#8,1499619443#9,2629.77,4,2,3,1 3,0,4,42 3 42 3,GGrrrr|yyrrrr|rrGGGG|rryyyy,True,PASS,ok
ER_ACC_014,13732389937,13732389937,1499619443#8,1499619443#9,2629.77,5,2,3,1 3,0,4,42 3 42 3,GGrrrr|yyrrrr|rrGGGG|rryyyy,True,PASS,ok
ER_ACC_015,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,60.4,0,2,3,1 3,0,6,27 3 27 3 27 3,rrrrrrrrGGGgrrrrGGgg|rrrrrrrryyyyrrrryyyy|GGggrrrrrrrrGGGgrrrr|yyyyrrrrrrrryyyyrrrr|rrrrGGGGGrrrrrrrrrrr|rrrryyyyGrrrrrrrrrrr,True,PASS,ok
ER_ACC_015,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,0,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_015,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,1,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_015,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,12,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_015,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,13,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_015,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,0,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_015,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,1,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_015,7335400049,7335400049,218773869#7,218773869#8,1402.01,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_015,7335400049,7335400049,218773869#7,218773869#8,1402.01,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_015,11346754525,11346754525,219696193#0,219696193#1,1481.08,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_015,11346754525,11346754525,219696193#0,219696193#1,1481.08,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_015,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,1465558146#0,2253.96,12,6,7,1 3 5 7,0,10,16 6 6 6 16 6 6 6 16 6,GrGGGGrrrGrrrrGGGGGrrrrrrr|yryyyyrrryrrrryyyyyrrrrrrr|rrrrrrGGGrrrrrrrrrrGGrrrrr|rrrrrryyyrrrrrrrrrryyrrrrr|GrrrrrrrrGGGrrrrrrrrrGGGGr|yrrrrrrrryyyrrrrrrrrryyyyr|rrrrrrrrrrrrGGrrrrrrrrrrrG|rrrrrrrrrrrryyrrrrrrrrrrry|GGrGGGGGGGGrrrrrrrrrrrrrrr|GyrGGGyyyGyrrrrrrrrrrrrrrr,True,PASS,ok
ER_ACC_016,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,60.4,0,2,3,1 3,0,6,27 3 27 3 27 3,rrrrrrrrGGGgrrrrGGgg|rrrrrrrryyyyrrrryyyy|GGggrrrrrrrrGGGgrrrr|yyyyrrrrrrrryyyyrrrr|rrrrGGGGGrrrrrrrrrrr|rrrryyyyGrrrrrrrrrrr,True,PASS,ok
ER_ACC_016,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,0,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_016,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,1,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_016,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,12,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_016,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,13,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_016,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,0,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_016,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,1,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_016,7335400049,7335400049,218773869#7,218773869#8,1402.01,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_016,7335400049,7335400049,218773869#7,218773869#8,1402.01,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_016,11346754525,11346754525,219696193#0,219696193#1,1481.08,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_016,11346754525,11346754525,219696193#0,219696193#1,1481.08,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_016,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,781985786#1,2253.96,13,6,7,1 3 5 7,0,10,16 6 6 6 16 6 6 6 16 6,GrGGGGrrrGrrrrGGGGGrrrrrrr|yryyyyrrryrrrryyyyyrrrrrrr|rrrrrrGGGrrrrrrrrrrGGrrrrr|rrrrrryyyrrrrrrrrrryyrrrrr|GrrrrrrrrGGGrrrrrrrrrGGGGr|yrrrrrrrryyyrrrrrrrrryyyyr|rrrrrrrrrrrrGGrrrrrrrrrrrG|rrrrrrrrrrrryyrrrrrrrrrrry|GGrGGGGGGGGrrrrrrrrrrrrrrr|GyrGGGyyyGyrrrrrrrrrrrrrrr,True,PASS,ok
ER_ACC_017,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,60.4,0,2,3,1 3,0,6,27 3 27 3 27 3,rrrrrrrrGGGgrrrrGGgg|rrrrrrrryyyyrrrryyyy|GGggrrrrrrrrGGGgrrrr|yyyyrrrrrrrryyyyrrrr|rrrrGGGGGrrrrrrrrrrr|rrrryyyyGrrrrrrrrrrr,True,PASS,ok
ER_ACC_017,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,0,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_017,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,1,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_017,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,12,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_017,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,13,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_017,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,0,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_017,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,1,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_017,7335400049,7335400049,218773869#7,218773869#8,1402.01,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_017,7335400049,7335400049,218773869#7,218773869#8,1402.01,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_017,11346754524,11346754524,785130598#0,785130598#1,1481.28,0,0,1,1 2,0,3,82 3 5,GG|yy|rr,True,PASS,ok
ER_ACC_017,11346754524,11346754524,785130598#0,785130598#1,1481.28,1,0,1,1 2,0,3,82 3 5,GG|yy|rr,True,PASS,ok
ER_ACC_018,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,60.4,0,2,3,1 3,0,6,27 3 27 3 27 3,rrrrrrrrGGGgrrrrGGgg|rrrrrrrryyyyrrrryyyy|GGggrrrrrrrrGGGgrrrr|yyyyrrrrrrrryyyyrrrr|rrrrGGGGGrrrrrrrrrrr|rrrryyyyGrrrrrrrrrrr,True,PASS,ok
ER_ACC_018,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,0,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_018,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,1,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_018,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,12,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_018,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,13,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_018,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,0,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_018,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,1,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_018,7335400049,7335400049,218773869#7,218773869#8,1402.01,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_018,7335400049,7335400049,218773869#7,218773869#8,1402.01,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_018,11346754525,11346754525,219696193#0,219696193#1,1481.08,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_018,11346754525,11346754525,219696193#0,219696193#1,1481.08,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_018,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,-781985788#0,2253.96,10,4 8,5 9,1 3 5 7,0,10,16 6 6 6 16 6 6 6 16 6,GrGGGGrrrGrrrrGGGGGrrrrrrr|yryyyyrrryrrrryyyyyrrrrrrr|rrrrrrGGGrrrrrrrrrrGGrrrrr|rrrrrryyyrrrrrrrrrryyrrrrr|GrrrrrrrrGGGrrrrrrrrrGGGGr|yrrrrrrrryyyrrrrrrrrryyyyr|rrrrrrrrrrrrGGrrrrrrrrrrrG|rrrrrrrrrrrryyrrrrrrrrrrry|GGrGGGGGGGGrrrrrrrrrrrrrrr|GyrGGGyyyGyrrrrrrrrrrrrrrr,True,PASS,ok
ER_ACC_019,cluster_1326096615_3849700763,cluster_1326096615_3849700763,-381802847#2,-183272625#1,60.4,0,2,3,1 3,0,6,27 3 27 3 27 3,rrrrrrrrGGGgrrrrGGgg|rrrrrrrryyyyrrrryyyy|GGggrrrrrrrrGGGgrrrr|yyyyrrrrrrrryyyyrrrr|rrrrGGGGGrrrrrrrrrrr|rrrryyyyGrrrrrrrrrrr,True,PASS,ok
ER_ACC_019,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,0,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_019,cluster_3846534041_436877431,cluster_3846534041_436877431,180368918#3,180368918#5,395.58,1,0,1,,0,4,39 6 39 6,GGgrrGGG|yyyrrGyy|rrrGGGrr|rrryyGrr,True,PASS,ok
ER_ACC_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,12,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,cluster_13348213189_13348213190_13348213191,-1455512070,-1455512069,736.03,13,0,1,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,0,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_019,joinedS_4273893706_4273893707_7335400058_cluster_13348213189_13348213190_13348213191,4273893706,-1455512069,428260110,810.55,1,0 1 2 3,,,0,4,39 6 39 6,GGGGrrGGGGGGGGgrrrrGGGgrrrr|GGyyrrGGGGGyyyyrrrryyyyrrrr|GGrrGGGGGGGrrrrGGGgrrrrGGGg|GGrryyGGGGGrrrryyyyrrrryyyy,True,PASS,ok
ER_ACC_019,7335400049,7335400049,218773869#7,218773869#8,1402.01,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_019,7335400049,7335400049,218773869#7,218773869#8,1402.01,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_019,11346754525,11346754525,219696193#0,219696193#1,1481.08,0,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_019,11346754525,11346754525,219696193#0,219696193#1,1481.08,1,0,1,1 2,0,3,79 6 5,GG|yy|rr,True,PASS,ok
ER_ACC_019,joinedS_11203052957_cluster_11203052955_11203052956_11203052960_11203052961_#11more,cluster_11203052955_11203052956_11203052960_11203052961_#11more,781985787#0,218915135#3,2253.96,11,4,5,1 3 5 7,0,10,16 6 6 6 16 6 6 6 16 6,GrGGGGrrrGrrrrGGGGGrrrrrrr|yryyyyrrryrrrryyyyyrrrrrrr|rrrrrrGGGrrrrrrrrrrGGrrrrr|rrrrrryyyrrrrrrrrrryyrrrrr|GrrrrrrrrGGGrrrrrrrrrGGGGr|yrrrrrrrryyyrrrrrrrrryyyyr|rrrrrrrrrrrrGGrrrrrrrrrrrG|rrrrrrrrrrrryyrrrrrrrrrrry|GGrGGGGGGGGrrrrrrrrrrrrrrr|GyrGGGyyyGyrrrrrrrrrrrrrrr,True,PASS,ok
ER_ACC_019,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,11139302904,619147738#0,619147738#1,2977.5,2,0 1 2 3,,,0,4,24 6 54 6,GGGGGGGGGrrrrrGGGG|GGGGGGGGGrrrrryyyy|GGGGGGGGGGGGGGrrrr|GGGGGGGGGyyyyyrrrr,True,PASS,ok
ER_ACC_019,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,11139302904,619147738#0,619147738#1,2977.5,3,0 1 2 3,,,0,4,24 6 54 6,GGGGGGGGGrrrrrGGGG|GGGGGGGGGrrrrryyyy|GGGGGGGGGGGGGGrrrr|GGGGGGGGGyyyyyrrrr,True,PASS,ok
ER_ACC_019,joinedS_11139302899_11139302904_11178710208_cluster_11139302901_5593950669_5593950674,cluster_11139302901_5593950669_5593950674,1206223944,585341902,3098.98,13,2,3,,0,4,24 6 54 6,GGGGGGGGGrrrrrGGGG|GGGGGGGGGrrrrryyyy|GGGGGGGGGGGGGGrrrr|GGGGGGGGGyyyyyrrrr,True,PASS,ok
