method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,D_E_sec,D_G_sec,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,raw_ei_acquisition,acquisition,bo_selection_strategy,bo_candidate_source,bo_plateau_mode,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
CMA-ES,20260607,1,1,6,cma_r01_001_tl31_dt23_ge1_qr76_tau84,31,23,1,0.76,0.84,255.92,459.51,274.43,274.43,0.00,PASS,,recovery_detected,True,False,0,3169,1,51,,,,,,,,,,,,,,,,,,,,,274.43,,,
CMA-ES,20260607,1,2,6,cma_r01_002_tl57_dt148_ge20_qr0_tau90,57,148,20,0.0,0.9,589.92,297.29,563.32,274.43,0.00,PASS,,recovery_timeout,True,False,0,666,1,75,,,,,,,,,,,,,,,,,,,,,563.32,,,
CMA-ES,20260607,1,3,6,cma_r01_003_tl34_dt186_ge8_qr64_tau71,34,186,8,0.64,0.71,364.92,437.07,371.48,274.43,0.00,PASS,,recovery_detected,True,False,0,967,1,77,,,,,,,,,,,,,,,,,,,,,371.48,,,
CMA-ES,20260607,1,4,6,cma_r01_004_tl43_dt162_ge39_qr53_tau72,43,162,39,0.53,0.72,554.92,301.54,531.89,274.43,0.00,PASS,,recovery_timeout,True,False,0,409,1,46,,,,,,,,,,,,,,,,,,,,,531.89,,,
CMA-ES,20260607,1,5,6,cma_r01_005_tl25_dt198_ge25_qr60_tau87,25,198,25,0.6,0.87,619.92,302.46,591.06,274.43,0.00,PASS,,recovery_timeout,True,False,0,673,1,66,,,,,,,,,,,,,,,,,,,,,591.06,,,
CMA-ES,20260607,1,6,6,cma_r01_006_tl88_dt180_ge43_qr0_tau75,88,180,43,0.0,0.75,0.00,458.95,1000041.72,274.43,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,191,1,32,,,,,,,,,,,,,,,,,,,,,41.72,,,
CMA-ES,20260607,2,1,6,cma_r02_001_tl29_dt75_ge13_qr61_tau76,29,75,13,0.61,0.76,0.00,491.52,1000044.68,274.43,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,610,1,49,,,,,,,,,,,,,,,,,,,,,44.68,,,
CMA-ES,20260607,2,2,6,cma_r02_002_tl42_dt85_ge5_qr58_tau76,42,85,5,0.58,0.76,595.92,296.30,568.68,274.43,0.00,PASS,,recovery_timeout,True,False,0,1285,1,121,,,,,,,,,,,,,,,,,,,,,568.68,,,
CMA-ES,20260607,2,3,6,cma_r02_003_tl88_dt99_ge24_qr77_tau87,88,99,24,0.77,0.87,496.92,306.20,479.58,274.43,0.00,PASS,,recovery_timeout,True,False,0,606,1,58,,,,,,,,,,,,,,,,,,,,,479.58,,,
CMA-ES,20260607,2,4,6,cma_r02_004_tl44_dt104_ge10_qr67_tau70,44,104,10,0.67,0.7,344.92,440.22,353.58,274.43,0.00,PASS,,recovery_detected,True,False,0,727,1,70,,,,,,,,,,,,,,,,,,,,,353.58,,,
CMA-ES,20260607,2,5,6,cma_r02_005_tl34_dt20_ge0_qr28_tau84,34,20,0,0.28,0.84,273.92,456.45,290.51,274.43,0.00,PASS,,recovery_detected,True,False,0,3362,1,50,,,,,,,,,,,,,,,,,,,,,290.51,,,
CMA-ES,20260607,2,6,6,cma_r02_006_tl85_dt0_ge11_qr33_tau85,85,0,11,0.33,0.85,458.92,430.72,456.36,274.43,0.00,PASS,,recovery_detected,True,False,0,785,1,80,,,,,,,,,,,,,,,,,,,,,456.36,,,
CMA-ES,20260607,3,1,6,cma_r03_001_tl43_dt115_ge15_qr45_tau70,43,115,15,0.45,0.7,563.92,299.54,539.89,274.43,0.00,PASS,,recovery_timeout,True,False,0,751,1,82,,,,,,,,,,,,,,,,,,,,,539.89,,,
CMA-ES,20260607,3,2,6,cma_r03_002_tl42_dt5_ge1_qr98_tau82,42,5,1,0.98,0.82,0.00,487.16,1000044.29,274.43,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,4879,0,18,,,,,,,,,,,,,,,,,,,,,44.29,,,
CMA-ES,20260607,3,3,6,cma_r03_003_tl28_dt12_ge20_qr27_tau83,28,12,20,0.27,0.83,0.00,498.30,1000045.30,274.43,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,3786,1,14,,,,,,,,,,,,,,,,,,,,,45.30,,,
CMA-ES,20260607,3,4,6,cma_r03_004_tl75_dt94_ge5_qr61_tau77,75,94,5,0.61,0.77,438.92,323.06,428.39,274.43,0.00,PASS,,recovery_timeout,True,False,0,1206,1,94,,,,,,,,,,,,,,,,,,,,,428.39,,,
CMA-ES,20260607,3,5,6,cma_r03_005_tl9_dt22_ge9_qr70_tau85,9,22,9,0.7,0.85,0.00,496.03,1000045.09,274.43,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,3243,1,31,,,,,,,,,,,,,,,,,,,,,45.09,,,
CMA-ES,20260607,3,6,6,cma_r03_006_tl16_dt30_ge6_qr2_tau78,16,30,6,0.02,0.78,0.00,497.37,1000045.22,274.43,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,2873,1,36,,,,,,,,,,,,,,,,,,,,,45.22,,,
CMA-ES,20260607,4,1,6,cma_r04_001_tl2_dt27_ge8_qr36_tau74,2,27,8,0.36,0.74,238.92,457.90,258.83,258.83,0.00,PASS,,recovery_detected,True,False,0,2973,1,41,,,,,,,,,,,,,,,,,,,,,258.83,,,
CMA-ES,20260607,4,2,6,cma_r04_002_tl92_dt160_ge1_qr48_tau72,92,160,1,0.48,0.72,308.92,453.31,322.05,258.83,0.00,PASS,,recovery_detected,True,False,0,891,1,102,,,,,,,,,,,,,,,,,,,,,322.05,,,
CMA-ES,20260607,4,3,6,cma_r04_003_tl18_dt138_ge1_qr68_tau81,18,138,1,0.68,0.81,384.92,438.69,389.81,258.83,0.00,PASS,,recovery_detected,True,False,0,1312,1,114,,,,,,,,,,,,,,,,,,,,,389.81,,,
CMA-ES,20260607,4,4,6,cma_r04_004_tl84_dt88_ge1_qr70_tau78,84,88,1,0.7,0.78,391.92,428.34,395.23,258.83,0.00,PASS,,recovery_detected,True,False,0,1257,1,114,,,,,,,,,,,,,,,,,,,,,395.23,,,
CMA-ES,20260607,4,5,6,cma_r04_005_tl75_dt30_ge15_qr64_tau75,75,30,15,0.64,0.75,0.00,501.76,1000045.61,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,2750,1,26,,,,,,,,,,,,,,,,,,,,,45.61,,,
CMA-ES,20260607,4,6,6,cma_r04_006_tl72_dt56_ge1_qr54_tau74,72,56,1,0.54,0.74,0.00,501.24,1000045.57,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1163,1,64,,,,,,,,,,,,,,,,,,,,,45.57,,,
CMA-ES,20260607,5,1,6,cma_r05_001_tl96_dt65_ge9_qr58_tau71,96,65,9,0.58,0.71,0.00,460.61,1000041.87,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,987,1,72,,,,,,,,,,,,,,,,,,,,,41.87,,,
CMA-ES,20260607,5,2,6,cma_r05_002_tl7_dt67_ge14_qr69_tau74,7,67,14,0.69,0.74,0.00,474.95,1000043.18,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1262,1,51,,,,,,,,,,,,,,,,,,,,,43.18,,,
CMA-ES,20260607,5,3,6,cma_r05_003_tl31_dt104_ge24_qr42_tau75,31,104,24,0.42,0.75,462.92,320.37,449.96,258.83,0.00,PASS,,recovery_timeout,True,False,0,568,1,54,,,,,,,,,,,,,,,,,,,,,449.96,,,
CMA-ES,20260607,5,4,6,cma_r05_004_tl38_dt171_ge0_qr46_tau76,38,171,0,0.46,0.76,439.92,436.54,439.61,258.83,0.00,PASS,,recovery_detected,True,False,0,1383,1,128,,,,,,,,,,,,,,,,,,,,,439.61,,,
CMA-ES,20260607,5,5,6,cma_r05_005_tl8_dt4_ge10_qr34_tau76,8,4,10,0.34,0.76,0.00,491.39,1000044.67,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,4600,1,11,,,,,,,,,,,,,,,,,,,,,44.67,,,
CMA-ES,20260607,5,6,6,cma_r05_006_tl4_dt147_ge16_qr76_tau70,4,147,16,0.76,0.7,0.00,495.15,1000045.01,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,1329,1,42,,,,,,,,,,,,,,,,,,,,,45.01,,,
CMA-ES,20260607,6,1,6,cma_r06_001_tl21_dt105_ge1_qr53_tau75,21,105,1,0.53,0.75,330.92,447.88,341.55,258.83,0.00,PASS,,recovery_detected,True,False,0,1492,1,97,,,,,,,,,,,,,,,,,,,,,341.55,,,
CMA-ES,20260607,6,2,6,cma_r06_002_tl55_dt120_ge3_qr30_tau76,55,120,3,0.3,0.76,337.92,447.50,347.88,258.83,0.00,PASS,,recovery_detected,True,False,0,935,1,92,,,,,,,,,,,,,,,,,,,,,347.88,,,
CMA-ES,20260607,6,3,6,cma_r06_003_tl35_dt136_ge15_qr53_tau76,35,136,15,0.53,0.76,486.92,311.53,470.98,258.83,0.00,PASS,,recovery_timeout,True,False,0,778,1,71,,,,,,,,,,,,,,,,,,,,,470.98,,,
CMA-ES,20260607,6,4,6,cma_r06_004_tl24_dt185_ge14_qr57_tau78,24,185,14,0.57,0.78,484.92,311.74,469.18,258.83,0.00,PASS,,recovery_timeout,True,False,0,956,1,77,,,,,,,,,,,,,,,,,,,,,469.18,,,
CMA-ES,20260607,6,5,6,cma_r06_005_tl47_dt131_ge2_qr35_tau84,47,131,2,0.35,0.84,429.92,431.21,430.04,258.83,0.00,PASS,,recovery_detected,True,False,0,1197,1,111,,,,,,,,,,,,,,,,,,,,,430.04,,,
CMA-ES,20260607,6,6,6,cma_r06_006_tl20_dt76_ge9_qr51_tau76,20,76,9,0.51,0.76,0.00,490.28,1000044.57,258.83,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,977,1,53,,,,,,,,,,,,,,,,,,,,,44.57,,,
CMA-ES,20260607,7,1,6,cma_r07_001_tl30_dt201_ge0_qr73_tau74,30,201,0,0.73,0.74,203.92,455.54,226.79,226.79,0.00,PASS,,recovery_detected,True,False,0,1069,1,83,,,,,,,,,,,,,,,,,,,,,226.79,,,
CMA-ES,20260607,7,2,6,cma_r07_002_tl24_dt112_ge16_qr43_tau75,24,112,16,0.43,0.75,474.92,426.92,470.56,226.79,0.00,PASS,,recovery_detected,True,False,0,673,1,69,,,,,,,,,,,,,,,,,,,,,470.56,,,
CMA-ES,20260607,7,3,6,cma_r07_003_tl22_dt82_ge2_qr46_tau74,22,82,2,0.46,0.74,319.92,449.10,331.66,226.79,0.00,PASS,,recovery_detected,True,False,0,1189,1,94,,,,,,,,,,,,,,,,,,,,,331.66,,,
CMA-ES,20260607,7,4,6,cma_r07_004_tl15_dt106_ge6_qr26_tau70,15,106,6,0.26,0.7,0.00,486.58,1000044.23,226.79,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,914,1,65,,,,,,,,,,,,,,,,,,,,,44.23,,,
CMA-ES,20260607,7,5,6,cma_r07_005_tl20_dt92_ge0_qr54_tau76,20,92,0,0.54,0.76,406.92,434.21,409.40,226.79,0.00,PASS,,recovery_detected,True,False,0,1495,1,122,,,,,,,,,,,,,,,,,,,,,409.40,,,
CMA-ES,20260607,7,6,6,cma_r07_006_tl67_dt74_ge3_qr36_tau82,67,74,3,0.36,0.82,329.92,433.83,339.37,226.79,0.00,PASS,,recovery_detected,True,False,0,938,1,88,,,,,,,,,,,,,,,,,,,,,339.37,,,
CMA-ES,20260607,8,1,6,cma_r08_001_tl27_dt187_ge0_qr84_tau72,27,187,0,0.84,0.72,389.92,438.19,394.31,226.79,0.00,PASS,,recovery_detected,True,False,0,1494,1,119,,,,,,,,,,,,,,,,,,,,,394.31,,,
CMA-ES,20260607,8,2,6,cma_r08_002_tl40_dt222_ge9_qr68_tau76,40,222,9,0.68,0.76,560.92,305.05,537.66,226.79,0.00,PASS,,recovery_timeout,True,False,0,794,1,101,,,,,,,,,,,,,,,,,,,,,537.66,,,
CMA-ES,20260607,8,3,6,cma_r08_003_tl32_dt122_ge4_qr67_tau77,32,122,4,0.67,0.77,306.92,453.75,320.27,226.79,0.00,PASS,,recovery_detected,True,False,0,935,1,81,,,,,,,,,,,,,,,,,,,,,320.27,,,
CMA-ES,20260607,8,4,6,cma_r08_004_tl57_dt179_ge11_qr98_tau74,57,179,11,0.98,0.74,552.92,298.14,529.76,226.79,0.00,PASS,,recovery_timeout,True,False,0,828,0,93,,,,,,,,,,,,,,,,,,,,,529.76,,,
CMA-ES,20260607,8,5,6,cma_r08_005_tl50_dt160_ge5_qr98_tau70,50,160,5,0.98,0.7,361.92,444.53,369.43,226.79,0.00,PASS,,recovery_detected,True,False,0,811,0,91,,,,,,,,,,,,,,,,,,,,,369.43,,,
CMA-ES,20260607,8,6,6,cma_r08_006_tl6_dt175_ge0_qr82_tau79,6,175,0,0.82,0.79,407.92,435.61,410.44,226.79,0.00,PASS,,recovery_detected,True,False,0,1866,1,123,,,,,,,,,,,,,,,,,,,,,410.44,,,
CMA-ES,20260607,9,1,6,cma_r09_001_tl32_dt198_ge6_qr82_tau71,32,198,6,0.82,0.71,478.92,318.71,464.35,226.79,0.00,PASS,,recovery_timeout,True,False,0,1128,1,100,,,,,,,,,,,,,,,,,,,,,464.35,,,
CMA-ES,20260607,9,2,6,cma_r09_002_tl28_dt117_ge15_qr73_tau75,28,117,15,0.73,0.75,407.92,435.73,410.45,226.79,0.00,PASS,,recovery_detected,True,False,0,598,1,65,,,,,,,,,,,,,,,,,,,,,410.45,,,
CMA-ES,20260607,9,3,6,cma_r09_003_tl19_dt188_ge0_qr79_tau75,19,188,0,0.79,0.75,450.92,429.81,449.00,226.79,0.00,PASS,,recovery_detected,True,False,0,1712,1,131,,,,,,,,,,,,,,,,,,,,,449.00,,,
CMA-ES,20260607,9,4,6,cma_r09_004_tl57_dt139_ge4_qr84_tau71,57,139,4,0.84,0.71,389.92,437.40,394.24,226.79,0.00,PASS,,recovery_detected,True,False,0,920,1,96,,,,,,,,,,,,,,,,,,,,,394.24,,,
CMA-ES,20260607,9,5,6,cma_r09_005_tl65_dt154_ge12_qr75_tau75,65,154,12,0.75,0.75,390.92,440.22,395.40,226.79,0.00,PASS,,recovery_detected,True,False,0,617,1,72,,,,,,,,,,,,,,,,,,,,,395.40,,,
CMA-ES,20260607,9,6,6,cma_r09_006_tl19_dt158_ge10_qr82_tau74,19,158,10,0.82,0.74,439.92,317.65,428.80,226.79,0.00,PASS,,recovery_timeout,True,False,0,1131,1,80,,,,,,,,,,,,,,,,,,,,,428.80,,,
CMA-ES,20260607,10,1,6,cma_r10_001_tl51_dt155_ge0_qr98_tau70,51,155,0,0.98,0.7,343.92,440.66,352.71,226.79,0.00,PASS,,recovery_detected,True,False,0,1100,0,113,,,,,,,,,,,,,,,,,,,,,352.71,,,
CMA-ES,20260607,10,2,6,cma_r10_002_tl38_dt151_ge0_qr81_tau71,38,151,0,0.81,0.71,439.92,436.54,439.61,226.79,0.00,PASS,,recovery_detected,True,False,0,1375,1,128,,,,,,,,,,,,,,,,,,,,,439.61,,,
CMA-ES,20260607,10,3,6,cma_r10_003_tl79_dt212_ge15_qr91_tau73,79,212,15,0.91,0.73,293.92,454.07,308.48,226.79,0.00,PASS,,recovery_detected,True,False,0,392,0,55,,,,,,,,,,,,,,,,,,,,,308.48,,,
CMA-ES,20260607,10,4,6,cma_r10_004_tl62_dt149_ge8_qr91_tau70,62,149,8,0.91,0.7,343.92,443.90,353.01,226.79,0.00,PASS,,recovery_detected,True,False,0,614,0,77,,,,,,,,,,,,,,,,,,,,,353.01,,,
CMA-ES,20260607,10,5,6,cma_r10_005_tl33_dt140_ge6_qr78_tau73,33,140,6,0.78,0.73,418.92,336.08,411.39,226.79,0.00,PASS,,recovery_timeout,True,False,0,1003,1,95,,,,,,,,,,,,,,,,,,,,,411.39,,,
CMA-ES,20260607,10,6,6,cma_r10_006_tl37_dt127_ge18_qr61_tau71,37,127,18,0.61,0.71,553.92,303.92,531.19,226.79,0.00,PASS,,recovery_timeout,True,False,0,842,1,75,,,,,,,,,,,,,,,,,,,,,531.19,,,
CMA-ES,20260607,11,1,6,cma_r11_001_tl60_dt139_ge20_qr96_tau73,60,139,20,0.96,0.73,551.92,297.08,528.75,226.79,0.00,PASS,,recovery_timeout,True,False,0,613,0,72,,,,,,,,,,,,,,,,,,,,,528.75,,,
CMA-ES,20260607,11,2,6,cma_r11_002_tl90_dt194_ge21_qr82_tau71,90,194,21,0.82,0.71,672.92,286.11,637.76,226.79,0.00,PASS,,recovery_timeout,True,False,0,676,1,76,,,,,,,,,,,,,,,,,,,,,637.76,,,
CMA-ES,20260607,11,3,6,cma_r11_003_tl112_dt216_ge14_qr100_tau75,112,216,14,1.0,0.75,310.92,437.37,322.42,226.79,0.00,PASS,,recovery_detected,True,False,0,530,0,60,,,,,,,,,,,,,,,,,,,,,322.42,,,
CMA-ES,20260607,11,4,6,cma_r11_004_tl31_dt168_ge0_qr87_tau72,31,168,0,0.87,0.72,0.00,503.03,1000045.73,226.79,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,705,1,77,,,,,,,,,,,,,,,,,,,,,45.73,,,
CMA-ES,20260607,11,5,6,cma_r11_005_tl69_dt182_ge10_qr80_tau76,69,182,10,0.8,0.76,328.92,446.38,339.60,226.79,0.00,PASS,,recovery_detected,True,False,0,745,1,67,,,,,,,,,,,,,,,,,,,,,339.60,,,
CMA-ES,20260607,11,6,6,cma_r11_006_tl93_dt197_ge1_qr84_tau75,93,197,1,0.84,0.75,308.92,453.31,322.05,226.79,0.00,PASS,,recovery_detected,True,False,0,895,1,102,,,,,,,,,,,,,,,,,,,,,322.05,,,
CMA-ES,20260607,12,1,6,cma_r12_001_tl90_dt215_ge0_qr98_tau79,90,215,0,0.98,0.79,317.92,437.30,328.77,226.79,0.00,PASS,,recovery_detected,True,False,0,910,0,108,,,,,,,,,,,,,,,,,,,,,328.77,,,
CMA-ES,20260607,12,2,6,cma_r12_002_tl86_dt219_ge18_qr92_tau71,86,219,18,0.92,0.71,0.00,488.87,1000044.44,226.79,1000000.00,FAIL,emergency_stuck,emergency_stuck,False,False,0,250,0,43,,,,,,,,,,,,,,,,,,,,,44.44,,,
CMA-ES,20260607,12,3,6,cma_r12_003_tl107_dt187_ge6_qr95_tau79,107,187,6,0.95,0.79,395.92,435.55,399.52,226.79,0.00,PASS,,recovery_detected,True,False,0,811,0,91,,,,,,,,,,,,,,,,,,,,,399.52,,,
CMA-ES,20260607,12,4,6,cma_r12_004_tl103_dt223_ge2_qr84_tau77,103,223,2,0.84,0.77,331.92,437.99,341.56,226.79,0.00,PASS,,recovery_detected,True,False,0,954,1,95,,,,,,,,,,,,,,,,,,,,,341.56,,,
CMA-ES,20260607,12,5,6,cma_r12_005_tl61_dt176_ge3_qr73_tau80,61,176,3,0.73,0.8,382.92,433.14,387.49,226.79,0.00,PASS,,recovery_detected,True,False,0,1005,1,100,,,,,,,,,,,,,,,,,,,,,387.49,,,
CMA-ES,20260607,12,6,6,cma_r12_006_tl75_dt194_ge16_qr91_tau74,75,194,16,0.91,0.74,611.92,292.70,582.90,226.79,0.00,PASS,,recovery_timeout,True,False,0,757,0,84,,,,,,,,,,,,,,,,,,,,,582.90,,,
CMA-ES,20260607,13,1,6,cma_r13_001_tl90_dt224_ge0_qr95_tau76,90,224,0,0.95,0.76,317.92,437.30,328.77,226.79,0.00,PASS,,recovery_detected,True,False,0,910,0,108,,,,,,,,,,,,,,,,,,,,,328.77,,,
CMA-ES,20260607,13,2,6,cma_r13_002_tl54_dt168_ge1_qr84_tau72,54,168,1,0.84,0.72,365.92,438.86,372.55,226.79,0.00,PASS,,recovery_detected,True,False,0,1015,1,112,,,,,,,,,,,,,,,,,,,,,372.55,,,
CMA-ES,20260607,13,3,6,cma_r13_003_tl108_dt186_ge1_qr79_tau75,108,186,1,0.79,0.75,430.92,428.97,430.74,226.79,0.00,PASS,,recovery_detected,True,False,0,979,1,121,,,,,,,,,,,,,,,,,,,,,430.74,,,
CMA-ES,20260607,13,4,6,cma_r13_004_tl88_dt206_ge2_qr93_tau72,88,206,2,0.93,0.72,321.92,446.97,333.29,226.79,0.00,PASS,,recovery_detected,True,False,0,870,0,94,,,,,,,,,,,,,,,,,,,,,333.29,,,
CMA-ES,20260607,13,5,6,cma_r13_005_tl70_dt200_ge15_qr100_tau79,70,200,15,1.0,0.79,295.92,454.10,310.30,226.79,0.00,PASS,,recovery_detected,True,False,0,389,0,55,,,,,,,,,,,,,,,,,,,,,310.30,,,
CMA-ES,20260607,13,6,6,cma_r13_006_tl85_dt155_ge1_qr75_tau79,85,155,1,0.75,0.79,349.92,444.88,358.55,226.79,0.00,PASS,,recovery_detected,True,False,0,947,1,105,,,,,,,,,,,,,,,,,,,,,358.55,,,
CMA-ES,20260607,14,1,6,cma_r14_001_tl84_dt214_ge1_qr57_tau82,84,214,1,0.57,0.82,349.92,444.88,358.55,226.79,0.00,PASS,,recovery_detected,True,False,0,950,1,105,,,,,,,,,,,,,,,,,,,,,358.55,,,
CMA-ES,20260607,14,2,6,cma_r14_002_tl51_dt185_ge3_qr59_tau86,51,185,3,0.59,0.86,406.92,436.62,409.62,226.79,0.00,PASS,,recovery_detected,True,False,0,969,1,107,,,,,,,,,,,,,,,,,,,,,409.62,,,
CMA-ES,20260607,14,3,6,cma_r14_003_tl79_dt205_ge10_qr90_tau82,79,205,10,0.9,0.82,328.92,446.38,339.60,226.79,0.00,PASS,,recovery_detected,True,False,0,745,1,67,,,,,,,,,,,,,,,,,,,,,339.60,,,
CMA-ES,20260607,14,4,6,cma_r14_004_tl21_dt166_ge5_qr88_tau74,21,166,5,0.88,0.74,506.92,310.83,489.09,226.79,0.00,PASS,,recovery_timeout,True,False,0,1426,1,111,,,,,,,,,,,,,,,,,,,,,489.09,,,
CMA-ES,20260607,14,5,6,cma_r14_005_tl109_dt220_ge6_qr80_tau77,109,220,6,0.8,0.77,380.92,440.15,386.30,226.79,0.00,PASS,,recovery_detected,True,False,0,808,1,88,,,,,,,,,,,,,,,,,,,,,386.30,,,
CMA-ES,20260607,14,6,6,cma_r14_006_tl80_dt189_ge8_qr91_tau72,80,189,8,0.91,0.72,406.92,427.45,408.79,226.79,0.00,PASS,,recovery_detected,True,False,0,858,0,85,,,,,,,,,,,,,,,,,,,,,408.79,,,
CMA-ES,20260607,15,1,6,cma_r15_001_tl101_dt207_ge11_qr99_tau84,101,207,11,0.99,0.84,457.92,316.78,445.09,226.79,0.00,PASS,,recovery_timeout,True,False,0,780,0,81,,,,,,,,,,,,,,,,,,,,,445.09,,,
CMA-ES,20260607,15,2,6,cma_r15_002_tl66_dt151_ge16_qr90_tau82,66,151,16,0.9,0.82,395.92,437.68,399.72,226.79,0.00,PASS,,recovery_detected,True,False,0,575,1,65,,,,,,,,,,,,,,,,,,,,,399.72,,,
CMA-ES,20260607,15,3,6,cma_r15_003_tl87_dt223_ge10_qr53_tau90,87,223,10,0.53,0.9,328.92,450.07,339.93,226.79,0.00,PASS,,recovery_detected,True,False,0,608,1,70,,,,,,,,,,,,,,,,,,,,,339.93,,,
CMA-ES,20260607,15,4,6,cma_r15_004_tl68_dt212_ge3_qr60_tau84,68,212,3,0.6,0.84,404.92,430.36,407.23,226.79,0.00,PASS,,recovery_detected,True,False,0,909,1,108,,,,,,,,,,,,,,,,,,,,,407.23,,,
CMA-ES,20260607,15,5,6,cma_r15_005_tl84_dt219_ge10_qr67_tau88,84,219,10,0.67,0.88,328.92,446.38,339.60,226.79,0.00,PASS,,recovery_detected,True,False,0,748,1,67,,,,,,,,,,,,,,,,,,,,,339.60,,,
CMA-ES,20260607,15,6,6,cma_r15_006_tl84_dt224_ge2_qr67_tau84,84,224,2,0.67,0.84,405.92,431.52,408.25,226.79,0.00,PASS,,recovery_detected,True,False,0,1016,1,113,,,,,,,,,,,,,,,,,,,,,408.25,,,
CMA-ES,20260607,16,1,6,cma_r16_001_tl81_dt140_ge0_qr61_tau90,81,140,0,0.61,0.9,301.92,454.43,315.78,226.79,0.00,PASS,,recovery_detected,True,False,0,839,1,102,,,,,,,,,,,,,,,,,,,,,315.78,,,
CMA-ES,20260607,16,2,6,cma_r16_002_tl95_dt212_ge11_qr70_tau90,95,212,11,0.7,0.9,458.92,430.72,456.36,226.79,0.00,PASS,,recovery_detected,True,False,0,785,1,80,,,,,,,,,,,,,,,,,,,,,456.36,,,
CMA-ES,20260607,16,3,6,cma_r16_003_tl69_dt197_ge12_qr43_tau90,69,197,12,0.43,0.9,388.92,440.80,393.64,226.79,0.00,PASS,,recovery_detected,True,False,0,540,1,72,,,,,,,,,,,,,,,,,,,,,393.64,,,
CMA-ES,20260607,16,4,6,cma_r16_004_tl78_dt209_ge1_qr63_tau83,78,209,1,0.63,0.83,349.92,444.88,358.55,226.79,0.00,PASS,,recovery_detected,True,False,0,947,1,105,,,,,,,,,,,,,,,,,,,,,358.55,,,
CMA-ES,20260607,16,5,6,cma_r16_005_tl72_dt224_ge9_qr36_tau87,72,224,9,0.36,0.87,308.92,452.22,321.95,226.79,0.00,PASS,,recovery_detected,True,False,0,432,1,68,,,,,,,,,,,,,,,,,,,,,321.95,,,
CMA-ES,20260607,16,6,6,cma_r16_006_tl103_dt224_ge15_qr6_tau86,103,224,15,0.06,0.86,293.92,435.42,306.78,226.79,0.00,PASS,,recovery_detected,True,False,0,452,1,52,,,,,,,,,,,,,,,,,,,,,306.78,,,
CMA-ES,20260607,17,1,6,cma_r17_001_tl106_dt179_ge8_qr11_tau90,106,179,8,0.11,0.9,308.92,442.10,321.03,226.79,0.00,PASS,,recovery_detected,True,False,0,710,1,73,,,,,,,,,,,,,,,,,,,,,321.03,,,
CMA-ES,20260607,17,2,6,cma_r17_002_tl73_dt193_ge8_qr26_tau90,73,193,8,0.26,0.9,422.92,435.11,424.03,226.79,0.00,PASS,,recovery_detected,True,False,0,760,1,86,,,,,,,,,,,,,,,,,,,,,424.03,,,
CMA-ES,20260607,17,3,6,cma_r17_003_tl105_dt214_ge0_qr6_tau81,105,214,0,0.06,0.81,348.92,435.24,356.77,226.79,0.00,PASS,,recovery_detected,True,False,0,907,1,116,,,,,,,,,,,,,,,,,,,,,356.77,,,
CMA-ES,20260607,17,4,6,cma_r17_004_tl83_dt224_ge15_qr0_tau90,83,224,15,0.0,0.9,373.92,434.92,379.47,226.79,0.00,PASS,,recovery_detected,True,False,0,553,1,61,,,,,,,,,,,,,,,,,,,,,379.47,,,
CMA-ES,20260607,17,5,6,cma_r17_005_tl97_dt202_ge8_qr1_tau89,97,202,8,0.01,0.89,322.92,436.70,333.26,226.79,0.00,PASS,,recovery_detected,True,False,0,672,1,72,,,,,,,,,,,,,,,,,,,,,333.26,,,
CMA-ES,20260607,17,6,6,cma_r17_006_tl103_dt165_ge4_qr52_tau86,103,165,4,0.52,0.86,285.92,453.85,301.19,226.79,0.00,PASS,,recovery_detected,True,False,0,705,1,86,,,,,,,,,,,,,,,,,,,,,301.19,,,
CMA-ES,20260607,18,1,6,cma_r18_001_tl97_dt197_ge12_qr33_tau88,97,197,12,0.33,0.88,398.92,439.89,402.64,226.79,0.00,PASS,,recovery_detected,True,False,0,485,1,72,,,,,,,,,,,,,,,,,,,,,402.64,,,
