method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
CMA-ES,20260607,36,5,6,cma_r36_005_tl3_dt34_ge33_qr28_tau86,3,34,33,0.28,0.86,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1612,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,36,6,6,cma_r36_006_tl1_dt36_ge35_qr24_tau85,1,36,35,0.24,0.85,91.92,89.27,91.68,90.54,0.00,PASS,,recovery_detected,True,False,0,1559,1,19,,,,,,,,,,,,,,,,,91.68,,,
CMA-ES,20260607,37,1,6,cma_r37_001_tl2_dt38_ge31_qr24_tau86,2,38,31,0.24,0.86,137.92,91.26,133.68,90.54,0.00,PASS,,recovery_detected,True,False,0,2006,1,26,,,,,,,,,,,,,,,,,133.68,,,
CMA-ES,20260607,37,2,6,cma_r37_002_tl9_dt35_ge35_qr24_tau85,9,35,35,0.24,0.85,91.92,89.27,91.68,90.54,0.00,PASS,,recovery_detected,True,False,0,1558,1,19,,,,,,,,,,,,,,,,,91.68,,,
CMA-ES,20260607,37,3,6,cma_r37_003_tl2_dt34_ge35_qr28_tau86,2,34,35,0.28,0.86,91.92,89.77,91.72,90.54,0.00,PASS,,recovery_detected,True,False,0,1566,1,19,,,,,,,,,,,,,,,,,91.72,,,
CMA-ES,20260607,37,4,6,cma_r37_004_tl0_dt36_ge34_qr29_tau86,0,36,34,0.29,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1609,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,37,5,6,cma_r37_005_tl5_dt37_ge33_qr25_tau86,5,37,33,0.25,0.86,91.92,88.24,91.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1598,1,19,,,,,,,,,,,,,,,,,91.59,,,
CMA-ES,20260607,37,6,6,cma_r37_006_tl0_dt37_ge32_qr26_tau86,0,37,32,0.26,0.86,114.92,87.75,112.45,90.54,0.00,PASS,,recovery_detected,True,False,0,1892,1,26,,,,,,,,,,,,,,,,,112.45,,,
CMA-ES,20260607,38,1,6,cma_r38_001_tl3_dt40_ge33_qr25_tau85,3,40,33,0.25,0.85,94.92,91.38,94.60,90.54,0.00,PASS,,recovery_detected,True,False,0,1522,1,20,,,,,,,,,,,,,,,,,94.60,,,
CMA-ES,20260607,38,2,6,cma_r38_002_tl10_dt33_ge36_qr22_tau85,10,33,36,0.22,0.85,114.92,93.02,112.93,90.54,0.00,PASS,,recovery_detected,True,False,0,1687,1,21,,,,,,,,,,,,,,,,,112.93,,,
CMA-ES,20260607,38,3,6,cma_r38_003_tl8_dt40_ge33_qr25_tau86,8,40,33,0.25,0.86,94.92,91.38,94.60,90.54,0.00,PASS,,recovery_detected,True,False,0,1524,1,20,,,,,,,,,,,,,,,,,94.60,,,
CMA-ES,20260607,38,4,6,cma_r38_004_tl9_dt36_ge34_qr27_tau86,9,36,34,0.27,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,38,5,6,cma_r38_005_tl3_dt35_ge34_qr26_tau85,3,35,34,0.26,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,38,6,6,cma_r38_006_tl2_dt35_ge34_qr29_tau86,2,35,34,0.29,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,39,1,6,cma_r39_001_tl9_dt34_ge34_qr27_tau86,9,34,34,0.27,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,39,2,6,cma_r39_002_tl4_dt34_ge34_qr30_tau86,4,34,34,0.3,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,39,3,6,cma_r39_003_tl8_dt34_ge35_qr23_tau86,8,34,35,0.23,0.86,91.92,89.77,91.72,90.54,0.00,PASS,,recovery_detected,True,False,0,1566,1,19,,,,,,,,,,,,,,,,,91.72,,,
CMA-ES,20260607,39,4,6,cma_r39_004_tl11_dt36_ge34_qr24_tau85,11,36,34,0.24,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,39,5,6,cma_r39_005_tl2_dt34_ge34_qr30_tau86,2,34,34,0.3,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,39,6,6,cma_r39_006_tl8_dt32_ge35_qr25_tau86,8,32,35,0.25,0.86,91.92,89.77,91.72,90.54,0.00,PASS,,recovery_detected,True,False,0,1572,1,19,,,,,,,,,,,,,,,,,91.72,,,
CMA-ES,20260607,40,1,6,cma_r40_001_tl4_dt34_ge36_qr28_tau86,4,34,36,0.28,0.86,95.92,89.08,95.30,90.54,0.00,PASS,,recovery_detected,True,False,0,1578,1,19,,,,,,,,,,,,,,,,,95.30,,,
CMA-ES,20260607,40,2,6,cma_r40_002_tl15_dt36_ge33_qr22_tau85,15,36,33,0.22,0.85,91.92,88.09,91.57,90.54,0.00,PASS,,recovery_detected,True,False,0,1603,1,19,,,,,,,,,,,,,,,,,91.57,,,
CMA-ES,20260607,40,3,6,cma_r40_003_tl15_dt35_ge35_qr22_tau86,15,35,35,0.22,0.86,91.92,89.27,91.68,90.54,0.00,PASS,,recovery_detected,True,False,0,1558,1,19,,,,,,,,,,,,,,,,,91.68,,,
CMA-ES,20260607,40,4,6,cma_r40_004_tl12_dt35_ge34_qr23_tau84,12,35,34,0.23,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,40,5,6,cma_r40_005_tl6_dt36_ge34_qr24_tau86,6,36,34,0.24,0.86,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,40,6,6,cma_r40_006_tl5_dt34_ge35_qr25_tau86,5,34,35,0.25,0.86,91.92,89.77,91.72,90.54,0.00,PASS,,recovery_detected,True,False,0,1566,1,19,,,,,,,,,,,,,,,,,91.72,,,
CMA-ES,20260607,41,1,6,cma_r41_001_tl13_dt38_ge33_qr23_tau85,13,38,33,0.23,0.85,94.92,91.35,94.60,90.54,0.00,PASS,,recovery_detected,True,False,0,1541,1,20,,,,,,,,,,,,,,,,,94.60,,,
CMA-ES,20260607,41,2,6,cma_r41_002_tl19_dt39_ge33_qr19_tau84,19,39,33,0.19,0.84,94.92,91.38,94.60,90.54,0.00,PASS,,recovery_detected,True,False,0,1525,1,20,,,,,,,,,,,,,,,,,94.60,,,
CMA-ES,20260607,41,3,6,cma_r41_003_tl21_dt38_ge31_qr23_tau85,21,38,31,0.23,0.85,112.92,92.08,111.03,90.54,0.00,PASS,,recovery_detected,True,False,0,1624,1,27,,,,,,,,,,,,,,,,,111.03,,,
CMA-ES,20260607,41,4,6,cma_r41_004_tl11_dt39_ge33_qr21_tau86,11,39,33,0.21,0.86,94.92,91.38,94.60,90.54,0.00,PASS,,recovery_detected,True,False,0,1525,1,20,,,,,,,,,,,,,,,,,94.60,,,
CMA-ES,20260607,41,5,6,cma_r41_005_tl21_dt36_ge34_qr22_tau84,21,36,34,0.22,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,41,6,6,cma_r41_006_tl22_dt36_ge34_qr18_tau84,22,36,34,0.18,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,42,1,6,cma_r42_001_tl13_dt39_ge32_qr17_tau83,13,39,32,0.17,0.83,119.92,93.46,117.51,90.54,0.00,PASS,,recovery_detected,True,False,0,1627,1,27,,,,,,,,,,,,,,,,,117.51,,,
CMA-ES,20260607,42,2,6,cma_r42_002_tl22_dt38_ge34_qr19_tau84,22,38,34,0.19,0.84,92.92,89.24,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1570,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,42,3,6,cma_r42_003_tl17_dt35_ge34_qr24_tau84,17,35,34,0.24,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,42,4,6,cma_r42_004_tl17_dt37_ge33_qr27_tau85,17,37,33,0.27,0.85,91.92,88.24,91.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1598,1,19,,,,,,,,,,,,,,,,,91.59,,,
CMA-ES,20260607,42,5,6,cma_r42_005_tl28_dt40_ge34_qr15_tau83,28,40,34,0.15,0.83,127.92,99.26,125.31,90.54,0.00,PASS,,recovery_detected,True,False,0,1548,1,27,,,,,,,,,,,,,,,,,125.31,,,
CMA-ES,20260607,42,6,6,cma_r42_006_tl24_dt43_ge34_qr18_tau83,24,43,34,0.18,0.83,94.92,91.63,94.62,90.54,0.00,PASS,,recovery_detected,True,False,0,1350,1,21,,,,,,,,,,,,,,,,,94.62,,,
CMA-ES,20260607,43,1,6,cma_r43_001_tl10_dt36_ge33_qr28_tau84,10,36,33,0.28,0.84,91.92,88.09,91.57,90.54,0.00,PASS,,recovery_detected,True,False,0,1603,1,19,,,,,,,,,,,,,,,,,91.57,,,
CMA-ES,20260607,43,2,6,cma_r43_002_tl24_dt40_ge35_qr22_tau84,24,40,35,0.22,0.84,92.92,92.97,92.92,90.54,0.00,PASS,,recovery_detected,True,False,0,1485,1,20,,,,,,,,,,,,,,,,,92.92,,,
CMA-ES,20260607,43,3,6,cma_r43_003_tl29_dt39_ge32_qr24_tau83,29,39,32,0.24,0.83,182.92,95.38,174.96,90.54,0.00,PASS,,recovery_detected,True,False,0,1596,1,30,,,,,,,,,,,,,,,,,174.96,,,
CMA-ES,20260607,43,4,6,cma_r43_004_tl11_dt37_ge34_qr30_tau85,11,37,34,0.3,0.85,114.92,92.27,112.86,90.54,0.00,PASS,,recovery_detected,True,False,0,1647,1,22,,,,,,,,,,,,,,,,,112.86,,,
CMA-ES,20260607,43,5,6,cma_r43_005_tl15_dt40_ge32_qr26_tau85,15,40,32,0.26,0.85,110.92,93.40,109.33,90.54,0.00,PASS,,recovery_detected,True,False,0,1604,1,26,,,,,,,,,,,,,,,,,109.33,,,
CMA-ES,20260607,43,6,6,cma_r43_006_tl13_dt34_ge34_qr29_tau85,13,34,34,0.29,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,44,1,6,cma_r44_001_tl20_dt34_ge34_qr28_tau84,20,34,34,0.28,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,44,2,6,cma_r44_002_tl15_dt35_ge34_qr27_tau85,15,35,34,0.27,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,44,3,6,cma_r44_003_tl13_dt39_ge32_qr27_tau85,13,39,32,0.27,0.85,119.92,93.46,117.51,90.54,0.00,PASS,,recovery_detected,True,False,0,1627,1,27,,,,,,,,,,,,,,,,,117.51,,,
CMA-ES,20260607,44,4,6,cma_r44_004_tl10_dt41_ge31_qr29_tau84,10,41,31,0.29,0.84,155.92,89.89,149.92,90.54,0.00,PASS,,recovery_detected,True,False,0,1531,1,26,,,,,,,,,,,,,,,,,149.92,,,
CMA-ES,20260607,44,5,6,cma_r44_005_tl1_dt37_ge32_qr31_tau84,1,37,32,0.31,0.84,157.92,82.78,151.09,90.54,0.00,PASS,,recovery_detected,True,False,0,1821,0,26,,,,,,,,,,,,,,,,,151.09,,,
CMA-ES,20260607,44,6,6,cma_r44_006_tl20_dt34_ge34_qr27_tau85,20,34,34,0.27,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,45,1,6,cma_r45_001_tl12_dt35_ge34_qr30_tau85,12,35,34,0.3,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,45,2,6,cma_r45_002_tl24_dt36_ge35_qr26_tau84,24,36,35,0.26,0.84,91.92,89.27,91.68,90.54,0.00,PASS,,recovery_detected,True,False,0,1559,1,19,,,,,,,,,,,,,,,,,91.68,,,
CMA-ES,20260607,45,3,6,cma_r45_003_tl22_dt34_ge33_qr24_tau84,22,34,33,0.24,0.84,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1612,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,45,4,6,cma_r45_004_tl14_dt35_ge33_qr27_tau84,14,35,33,0.27,0.84,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,45,5,6,cma_r45_005_tl23_dt41_ge34_qr23_tau84,23,41,34,0.23,0.84,94.92,91.63,94.62,90.54,0.00,PASS,,recovery_detected,True,False,0,1373,1,21,,,,,,,,,,,,,,,,,94.62,,,
CMA-ES,20260607,45,6,6,cma_r45_006_tl15_dt32_ge34_qr29_tau85,15,32,34,0.29,0.85,93.92,89.03,93.48,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,93.48,,,
CMA-ES,20260607,46,1,6,cma_r46_001_tl21_dt32_ge33_qr24_tau84,21,32,33,0.24,0.84,138.92,89.20,134.40,90.54,0.00,PASS,,recovery_detected,True,False,0,1976,1,22,,,,,,,,,,,,,,,,,134.40,,,
CMA-ES,20260607,46,2,6,cma_r46_002_tl17_dt33_ge33_qr22_tau85,17,33,33,0.22,0.85,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,46,3,6,cma_r46_003_tl16_dt34_ge34_qr29_tau85,16,34,34,0.29,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,46,4,6,cma_r46_004_tl17_dt33_ge31_qr23_tau85,17,33,31,0.23,0.85,138.92,93.94,134.83,90.54,0.00,PASS,,recovery_detected,True,False,0,1893,1,25,,,,,,,,,,,,,,,,,134.83,,,
CMA-ES,20260607,46,5,6,cma_r46_005_tl19_dt34_ge32_qr28_tau83,19,34,32,0.28,0.83,138.92,88.95,134.38,90.54,0.00,PASS,,recovery_detected,True,False,0,1898,1,24,,,,,,,,,,,,,,,,,134.38,,,
CMA-ES,20260607,46,6,6,cma_r46_006_tl18_dt33_ge31_qr28_tau84,18,33,31,0.28,0.84,138.92,93.94,134.83,90.54,0.00,PASS,,recovery_detected,True,False,0,1893,1,25,,,,,,,,,,,,,,,,,134.83,,,
CMA-ES,20260607,47,1,6,cma_r47_001_tl22_dt34_ge34_qr20_tau85,22,34,34,0.2,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,47,2,6,cma_r47_002_tl26_dt35_ge35_qr23_tau84,26,35,35,0.23,0.84,91.92,89.27,91.68,90.54,0.00,PASS,,recovery_detected,True,False,0,1558,1,19,,,,,,,,,,,,,,,,,91.68,,,
CMA-ES,20260607,47,3,6,cma_r47_003_tl20_dt34_ge34_qr25_tau84,20,34,34,0.25,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1615,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,47,4,6,cma_r47_004_tl18_dt35_ge33_qr23_tau84,18,35,33,0.23,0.84,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,47,5,6,cma_r47_005_tl19_dt30_ge33_qr24_tau85,19,30,33,0.24,0.85,94.92,87.53,94.25,90.54,0.00,PASS,,recovery_detected,True,False,0,1645,1,19,,,,,,,,,,,,,,,,,94.25,,,
CMA-ES,20260607,47,6,6,cma_r47_006_tl12_dt33_ge34_qr25_tau85,12,33,34,0.25,0.85,94.92,89.11,94.39,90.54,0.00,PASS,,recovery_detected,True,False,0,1620,1,19,,,,,,,,,,,,,,,,,94.39,,,
CMA-ES,20260607,48,1,6,cma_r48_001_tl18_dt35_ge34_qr22_tau85,18,35,34,0.22,0.85,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,48,2,6,cma_r48_002_tl20_dt35_ge33_qr24_tau84,20,35,33,0.24,0.84,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,48,3,6,cma_r48_003_tl30_dt38_ge34_qr19_tau83,30,38,34,0.19,0.83,141.92,93.98,137.56,90.54,0.00,PASS,,recovery_detected,True,False,0,1660,1,26,,,,,,,,,,,,,,,,,137.56,,,
CMA-ES,20260607,48,4,6,cma_r48_004_tl20_dt36_ge33_qr21_tau84,20,36,33,0.21,0.84,91.92,88.09,91.57,90.54,0.00,PASS,,recovery_detected,True,False,0,1603,1,19,,,,,,,,,,,,,,,,,91.57,,,
CMA-ES,20260607,48,5,6,cma_r48_005_tl25_dt36_ge35_qr18_tau83,25,36,35,0.18,0.83,91.92,89.27,91.68,90.54,0.00,PASS,,recovery_detected,True,False,0,1559,1,19,,,,,,,,,,,,,,,,,91.68,,,
CMA-ES,20260607,48,6,6,cma_r48_006_tl18_dt35_ge33_qr24_tau85,18,35,33,0.24,0.85,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,49,1,6,cma_r49_001_tl22_dt37_ge33_qr24_tau84,22,37,33,0.24,0.84,91.92,88.24,91.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1598,1,19,,,,,,,,,,,,,,,,,91.59,,,
CMA-ES,20260607,49,2,6,cma_r49_002_tl22_dt33_ge33_qr25_tau84,22,33,33,0.25,0.84,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,49,3,6,cma_r49_003_tl21_dt33_ge34_qr26_tau84,21,33,34,0.26,0.84,94.92,89.11,94.39,90.54,0.00,PASS,,recovery_detected,True,False,0,1620,1,19,,,,,,,,,,,,,,,,,94.39,,,
CMA-ES,20260607,49,4,6,cma_r49_004_tl27_dt35_ge33_qr21_tau85,27,35,33,0.21,0.85,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,49,5,6,cma_r49_005_tl29_dt36_ge34_qr21_tau84,29,36,34,0.21,0.84,137.92,98.21,134.31,90.54,0.00,PASS,,recovery_detected,True,False,0,1716,1,26,,,,,,,,,,,,,,,,,134.31,,,
CMA-ES,20260607,49,6,6,cma_r49_006_tl22_dt35_ge34_qr22_tau84,22,35,34,0.22,0.84,92.92,89.32,92.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,92.59,,,
CMA-ES,20260607,50,1,6,cma_r50_001_tl24_dt32_ge34_qr24_tau85,24,32,34,0.24,0.85,93.92,89.03,93.48,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,93.48,,,
CMA-ES,20260607,50,2,6,cma_r50_002_tl20_dt30_ge32_qr25_tau85,20,30,32,0.25,0.85,157.92,87.74,151.54,90.54,0.00,PASS,,recovery_detected,True,False,0,2116,1,22,,,,,,,,,,,,,,,,,151.54,,,
CMA-ES,20260607,50,3,6,cma_r50_003_tl16_dt37_ge33_qr26_tau85,16,37,33,0.26,0.85,91.92,88.24,91.59,90.54,0.00,PASS,,recovery_detected,True,False,0,1598,1,19,,,,,,,,,,,,,,,,,91.59,,,
CMA-ES,20260607,50,4,6,cma_r50_004_tl23_dt35_ge33_qr24_tau84,23,35,33,0.24,0.84,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1611,1,19,,,,,,,,,,,,,,,,,91.55,,,
CMA-ES,20260607,50,5,6,cma_r50_005_tl21_dt32_ge33_qr21_tau85,21,32,33,0.21,0.85,138.92,89.20,134.40,90.54,0.00,PASS,,recovery_detected,True,False,0,1976,1,22,,,,,,,,,,,,,,,,,134.40,,,
CMA-ES,20260607,50,6,6,cma_r50_006_tl26_dt33_ge33_qr22_tau85,26,33,33,0.22,0.85,91.92,87.90,91.55,90.54,0.00,PASS,,recovery_detected,True,False,0,1613,1,19,,,,,,,,,,,,,,,,,91.55,,,
