method,seed,round,round_theta_index,theta_per_round,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,delay_A,delay_N,score,best_so_far,penalty,final_status,failure_reason,termination_reason,emergency_arrived,emergency_teleport,background_teleported,signal_event_count,stage2_hold_count,stage3_preemption_count,surrogate_mean,surrogate_ci_low,surrogate_ci_high,acquisition,essi_acquisition,essi_1,essi_2,essi_3,essi_4,essi_5,essi_6,essi_max,essi_mean,essi_log_max,dominant_essi_subspace,spatial_activation_score,raw_score,essi_log_max_ewma,essi_spc_status,essi_stop_recommended
Random Search,20260607,35,1,6,rs_r35_001_tl56_dt232_ge10_qr91_tau90,56,232,10,0.91,0.9,368.92,84.26,343.04,90.34,0.00,PASS,,recovery_detected,True,False,0,576,0,75,,,,,,,,,,,,,,,,,343.04,,,
Random Search,20260607,35,2,6,rs_r35_002_tl111_dt52_ge38_qr69_tau76,111,52,38,0.69,0.76,165.92,83.12,158.39,90.34,0.00,PASS,,recovery_detected,True,False,0,961,0,27,,,,,,,,,,,,,,,,,158.39,,,
Random Search,20260607,35,3,6,rs_r35_003_tl48_dt75_ge49_qr1_tau90,48,75,49,0.01,0.9,195.92,81.37,185.51,90.34,0.00,PASS,,recovery_detected,True,False,0,294,1,27,,,,,,,,,,,,,,,,,185.51,,,
Random Search,20260607,35,4,6,rs_r35_004_tl105_dt150_ge21_qr58_tau70,105,150,21,0.58,0.7,373.92,85.87,347.73,90.34,0.00,PASS,,recovery_detected,True,False,0,341,0,57,,,,,,,,,,,,,,,,,347.73,,,
Random Search,20260607,35,5,6,rs_r35_005_tl86_dt86_ge28_qr48_tau86,86,86,28,0.48,0.86,315.92,80.77,294.54,90.34,0.00,PASS,,recovery_detected,True,False,0,538,0,41,,,,,,,,,,,,,,,,,294.54,,,
Random Search,20260607,35,6,6,rs_r35_006_tl58_dt235_ge5_qr28_tau86,58,235,5,0.28,0.86,306.92,106.99,288.74,90.34,0.00,PASS,,recovery_detected,True,False,0,859,1,83,,,,,,,,,,,,,,,,,288.74,,,
Random Search,20260607,36,1,6,rs_r36_001_tl50_dt47_ge26_qr73_tau72,50,47,26,0.73,0.72,187.92,81.79,178.27,90.34,0.00,PASS,,recovery_detected,True,False,0,1136,0,33,,,,,,,,,,,,,,,,,178.27,,,
Random Search,20260607,36,2,6,rs_r36_002_tl78_dt125_ge44_qr68_tau81,78,125,44,0.68,0.81,369.92,82.38,343.78,90.34,0.00,PASS,,recovery_detected,True,False,0,364,0,37,,,,,,,,,,,,,,,,,343.78,,,
Random Search,20260607,36,3,6,rs_r36_003_tl17_dt111_ge15_qr35_tau77,17,111,15,0.35,0.77,283.92,78.50,265.25,90.34,0.00,PASS,,recovery_detected,True,False,0,821,0,55,,,,,,,,,,,,,,,,,265.25,,,
Random Search,20260607,36,4,6,rs_r36_004_tl90_dt225_ge11_qr33_tau89,90,225,11,0.33,0.89,0.00,83.49,1000007.59,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.59,,,
Random Search,20260607,36,5,6,rs_r36_005_tl79_dt192_ge20_qr47_tau80,79,192,20,0.47,0.8,342.92,89.40,319.87,90.34,0.00,PASS,,recovery_detected,True,False,0,359,0,56,,,,,,,,,,,,,,,,,319.87,,,
Random Search,20260607,36,6,6,rs_r36_006_tl5_dt21_ge47_qr98_tau79,5,21,47,0.98,0.79,158.92,75.64,151.35,90.34,0.00,PASS,,recovery_detected,True,False,0,2696,0,17,,,,,,,,,,,,,,,,,151.35,,,
Random Search,20260607,37,1,6,rs_r37_001_tl85_dt202_ge40_qr82_tau84,85,202,40,0.82,0.84,311.92,84.76,291.27,90.34,0.00,PASS,,recovery_detected,True,False,0,375,0,35,,,,,,,,,,,,,,,,,291.27,,,
Random Search,20260607,37,2,6,rs_r37_002_tl23_dt43_ge27_qr100_tau88,23,43,27,1.0,0.88,171.92,82.34,163.78,90.34,0.00,PASS,,recovery_detected,True,False,0,1461,0,32,,,,,,,,,,,,,,,,,163.78,,,
Random Search,20260607,37,3,6,rs_r37_003_tl30_dt16_ge0_qr94_tau70,30,16,0,0.94,0.7,157.92,86.72,151.45,90.34,0.00,PASS,,recovery_detected,True,False,0,2907,0,40,,,,,,,,,,,,,,,,,151.45,,,
Random Search,20260607,37,4,6,rs_r37_004_tl46_dt133_ge42_qr61_tau70,46,133,42,0.61,0.7,281.92,79.19,263.49,90.34,0.00,PASS,,recovery_detected,True,False,0,366,0,31,,,,,,,,,,,,,,,,,263.49,,,
Random Search,20260607,37,5,6,rs_r37_005_tl67_dt55_ge41_qr9_tau84,67,55,41,0.09,0.84,147.92,91.26,142.77,90.34,0.00,PASS,,recovery_detected,True,False,0,922,1,25,,,,,,,,,,,,,,,,,142.77,,,
Random Search,20260607,37,6,6,rs_r37_006_tl113_dt41_ge44_qr35_tau73,113,41,44,0.35,0.73,0.00,90.34,1000008.21,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,8.21,,,
Random Search,20260607,38,1,6,rs_r38_001_tl113_dt142_ge44_qr37_tau89,113,142,44,0.37,0.89,248.92,80.57,233.62,90.34,0.00,PASS,,recovery_detected,True,False,0,173,0,29,,,,,,,,,,,,,,,,,233.62,,,
Random Search,20260607,38,2,6,rs_r38_002_tl100_dt217_ge2_qr0_tau78,100,217,2,0.0,0.78,330.92,101.97,310.11,90.34,0.00,PASS,,recovery_detected,True,False,0,971,1,100,,,,,,,,,,,,,,,,,310.11,,,
Random Search,20260607,38,3,6,rs_r38_003_tl86_dt104_ge7_qr52_tau85,86,104,7,0.52,0.85,325.92,91.35,304.60,90.34,0.00,PASS,,recovery_detected,True,False,0,867,0,79,,,,,,,,,,,,,,,,,304.60,,,
Random Search,20260607,38,4,6,rs_r38_004_tl115_dt45_ge48_qr71_tau84,115,45,48,0.71,0.84,127.92,90.57,124.52,90.34,0.00,PASS,,recovery_detected,True,False,0,1215,0,19,,,,,,,,,,,,,,,,,124.52,,,
Random Search,20260607,38,5,6,rs_r38_005_tl62_dt224_ge47_qr45_tau72,62,224,47,0.45,0.72,258.92,82.01,242.84,90.34,0.00,PASS,,recovery_detected,True,False,0,185,0,29,,,,,,,,,,,,,,,,,242.84,,,
Random Search,20260607,38,6,6,rs_r38_006_tl24_dt48_ge10_qr95_tau70,24,48,10,0.95,0.7,187.92,84.29,178.50,90.34,0.00,PASS,,recovery_detected,True,False,0,1578,0,49,,,,,,,,,,,,,,,,,178.50,,,
Random Search,20260607,39,1,6,rs_r39_001_tl117_dt41_ge33_qr93_tau89,117,41,33,0.93,0.89,110.92,81.92,108.28,90.34,0.00,PASS,,recovery_detected,True,False,0,1401,0,25,,,,,,,,,,,,,,,,,108.28,,,
Random Search,20260607,39,2,6,rs_r39_002_tl93_dt83_ge11_qr52_tau74,93,83,11,0.52,0.74,382.92,98.80,357.09,90.34,0.00,PASS,,recovery_detected,True,False,0,801,0,73,,,,,,,,,,,,,,,,,357.09,,,
Random Search,20260607,39,3,6,rs_r39_003_tl107_dt11_ge1_qr99_tau85,107,11,1,0.99,0.85,0.00,79.91,1000007.26,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,7.26,,,
Random Search,20260607,39,4,6,rs_r39_004_tl121_dt94_ge41_qr78_tau86,121,94,41,0.78,0.86,137.92,77.60,132.44,90.34,0.00,PASS,,recovery_detected,True,False,0,236,0,26,,,,,,,,,,,,,,,,,132.44,,,
Random Search,20260607,39,5,6,rs_r39_005_tl98_dt24_ge26_qr41_tau87,98,24,26,0.41,0.87,167.92,75.98,159.56,90.34,0.00,PASS,,recovery_detected,True,False,0,2714,0,27,,,,,,,,,,,,,,,,,159.56,,,
Random Search,20260607,39,6,6,rs_r39_006_tl62_dt186_ge30_qr74_tau84,62,186,30,0.74,0.84,286.92,75.40,267.69,90.34,0.00,PASS,,recovery_detected,True,False,0,292,0,40,,,,,,,,,,,,,,,,,267.69,,,
Random Search,20260607,40,1,6,rs_r40_001_tl53_dt89_ge20_qr64_tau77,53,89,20,0.64,0.77,350.92,93.20,327.49,90.34,0.00,PASS,,recovery_detected,True,False,0,637,0,54,,,,,,,,,,,,,,,,,327.49,,,
Random Search,20260607,40,2,6,rs_r40_002_tl82_dt45_ge48_qr27_tau87,82,45,48,0.27,0.87,95.92,90.97,95.47,90.34,0.00,PASS,,recovery_detected,True,False,0,955,1,20,,,,,,,,,,,,,,,,,95.47,,,
Random Search,20260607,40,3,6,rs_r40_003_tl38_dt142_ge34_qr29_tau76,38,142,34,0.29,0.76,302.92,84.76,283.09,90.34,0.00,PASS,,recovery_detected,True,False,0,370,1,38,,,,,,,,,,,,,,,,,283.09,,,
Random Search,20260607,40,4,6,rs_r40_004_tl72_dt111_ge1_qr98_tau80,72,111,1,0.98,0.8,371.92,98.85,347.10,90.34,0.00,PASS,,recovery_detected,True,False,0,1087,0,119,,,,,,,,,,,,,,,,,347.10,,,
Random Search,20260607,40,5,6,rs_r40_005_tl63_dt97_ge24_qr31_tau74,63,97,24,0.31,0.74,314.92,79.04,293.48,90.34,0.00,PASS,,recovery_detected,True,False,0,479,0,46,,,,,,,,,,,,,,,,,293.48,,,
Random Search,20260607,40,6,6,rs_r40_006_tl15_dt182_ge39_qr10_tau76,15,182,39,0.1,0.76,177.92,80.36,169.05,90.34,0.00,PASS,,recovery_detected,True,False,0,419,1,30,,,,,,,,,,,,,,,,,169.05,,,
Random Search,20260607,41,1,6,rs_r41_001_tl24_dt43_ge32_qr48_tau90,24,43,32,0.48,0.9,109.92,82.94,107.47,90.34,0.00,PASS,,recovery_detected,True,False,0,1371,0,26,,,,,,,,,,,,,,,,,107.47,,,
Random Search,20260607,41,2,6,rs_r41_002_tl35_dt37_ge1_qr52_tau74,35,37,1,0.52,0.74,168.92,76.38,160.51,90.34,0.00,PASS,,recovery_detected,True,False,0,1746,0,61,,,,,,,,,,,,,,,,,160.51,,,
Random Search,20260607,41,3,6,rs_r41_003_tl104_dt45_ge13_qr60_tau70,104,45,13,0.6,0.7,237.92,97.12,225.12,90.34,0.00,PASS,,recovery_detected,True,False,0,1376,0,47,,,,,,,,,,,,,,,,,225.12,,,
Random Search,20260607,41,4,6,rs_r41_004_tl47_dt70_ge34_qr94_tau87,47,70,34,0.94,0.87,204.92,74.47,193.06,90.34,0.00,PASS,,recovery_detected,True,False,0,668,0,29,,,,,,,,,,,,,,,,,193.06,,,
Random Search,20260607,41,5,6,rs_r41_005_tl28_dt196_ge30_qr20_tau72,28,196,30,0.2,0.72,319.92,84.81,298.55,90.34,0.00,PASS,,recovery_detected,True,False,0,462,1,41,,,,,,,,,,,,,,,,,298.55,,,
Random Search,20260607,41,6,6,rs_r41_006_tl71_dt196_ge40_qr46_tau76,71,196,40,0.46,0.76,311.92,84.76,291.27,90.34,0.00,PASS,,recovery_detected,True,False,0,375,0,35,,,,,,,,,,,,,,,,,291.27,,,
Random Search,20260607,42,1,6,rs_r42_001_tl31_dt54_ge10_qr46_tau77,31,54,10,0.46,0.77,177.92,87.52,169.70,90.34,0.00,PASS,,recovery_detected,True,False,0,1234,0,50,,,,,,,,,,,,,,,,,169.70,,,
Random Search,20260607,42,2,6,rs_r42_002_tl109_dt206_ge0_qr99_tau70,109,206,0,0.99,0.7,286.92,94.08,269.39,90.34,0.00,PASS,,recovery_detected,True,False,0,980,0,107,,,,,,,,,,,,,,,,,269.39,,,
Random Search,20260607,42,3,6,rs_r42_003_tl5_dt118_ge48_qr45_tau86,5,118,48,0.45,0.86,146.92,90.84,141.82,90.34,0.00,PASS,,recovery_detected,True,False,0,453,0,25,,,,,,,,,,,,,,,,,141.82,,,
Random Search,20260607,42,4,6,rs_r42_004_tl97_dt43_ge18_qr5_tau72,97,43,18,0.05,0.72,274.92,102.06,259.21,90.34,0.00,PASS,,recovery_detected,True,False,0,1862,1,47,,,,,,,,,,,,,,,,,259.21,,,
Random Search,20260607,42,5,6,rs_r42_005_tl74_dt141_ge7_qr58_tau83,74,141,7,0.58,0.83,352.92,92.03,329.20,90.34,0.00,PASS,,recovery_detected,True,False,0,792,0,81,,,,,,,,,,,,,,,,,329.20,,,
Random Search,20260607,42,6,6,rs_r42_006_tl28_dt49_ge38_qr44_tau72,28,49,38,0.44,0.72,151.92,87.73,146.08,90.34,0.00,PASS,,recovery_detected,True,False,0,1282,0,24,,,,,,,,,,,,,,,,,146.08,,,
Random Search,20260607,43,1,6,rs_r43_001_tl65_dt6_ge15_qr97_tau81,65,6,15,0.97,0.81,181.92,95.17,174.03,90.34,0.00,PASS,,recovery_detected,True,False,0,4138,0,20,,,,,,,,,,,,,,,,,174.03,,,
Random Search,20260607,43,2,6,rs_r43_002_tl60_dt16_ge50_qr65_tau80,60,16,50,0.65,0.8,144.92,79.76,139.00,90.34,0.00,PASS,,recovery_detected,True,False,0,2859,0,17,,,,,,,,,,,,,,,,,139.00,,,
Random Search,20260607,43,3,6,rs_r43_003_tl17_dt48_ge39_qr33_tau83,17,48,39,0.33,0.83,225.92,86.48,213.24,90.34,0.00,PASS,,recovery_detected,True,False,0,1197,0,30,,,,,,,,,,,,,,,,,213.24,,,
Random Search,20260607,43,4,6,rs_r43_004_tl47_dt230_ge25_qr95_tau83,47,230,25,0.95,0.83,332.92,80.37,309.96,90.34,0.00,PASS,,recovery_detected,True,False,0,379,0,46,,,,,,,,,,,,,,,,,309.96,,,
Random Search,20260607,43,5,6,rs_r43_005_tl121_dt158_ge28_qr79_tau70,121,158,28,0.79,0.7,298.92,78.16,278.85,90.34,0.00,PASS,,recovery_detected,True,False,0,291,0,42,,,,,,,,,,,,,,,,,278.85,,,
Random Search,20260607,43,6,6,rs_r43_006_tl82_dt241_ge35_qr17_tau85,82,241,35,0.17,0.85,287.92,90.46,269.97,90.34,0.00,PASS,,recovery_detected,True,False,0,398,1,38,,,,,,,,,,,,,,,,,269.97,,,
Random Search,20260607,44,1,6,rs_r44_001_tl83_dt98_ge2_qr16_tau79,83,98,2,0.16,0.79,403.92,90.38,375.42,90.34,0.00,PASS,,recovery_detected,True,False,0,1159,1,114,,,,,,,,,,,,,,,,,375.42,,,
Random Search,20260607,44,2,6,rs_r44_002_tl70_dt167_ge26_qr39_tau88,70,167,26,0.39,0.88,202.92,77.82,191.55,90.34,0.00,PASS,,recovery_detected,True,False,0,289,0,36,,,,,,,,,,,,,,,,,191.55,,,
Random Search,20260607,44,3,6,rs_r44_003_tl75_dt41_ge46_qr63_tau73,75,41,46,0.63,0.73,124.92,85.89,121.37,90.34,0.00,PASS,,recovery_detected,True,False,0,1275,0,20,,,,,,,,,,,,,,,,,121.37,,,
Random Search,20260607,44,4,6,rs_r44_004_tl29_dt138_ge26_qr51_tau77,29,138,26,0.51,0.77,214.92,84.39,203.05,90.34,0.00,PASS,,recovery_detected,True,False,0,443,0,40,,,,,,,,,,,,,,,,,203.05,,,
Random Search,20260607,44,5,6,rs_r44_005_tl26_dt235_ge32_qr54_tau79,26,235,32,0.54,0.79,262.92,84.10,246.66,90.34,0.00,PASS,,recovery_detected,True,False,0,431,0,36,,,,,,,,,,,,,,,,,246.66,,,
Random Search,20260607,44,6,6,rs_r44_006_tl21_dt200_ge50_qr33_tau87,21,200,50,0.33,0.87,313.92,75.36,292.23,90.34,0.00,PASS,,recovery_detected,True,False,0,290,0,31,,,,,,,,,,,,,,,,,292.23,,,
Random Search,20260607,45,1,6,rs_r45_001_tl56_dt6_ge41_qr60_tau88,56,6,41,0.6,0.88,180.92,92.55,172.89,90.34,0.00,PASS,,recovery_detected,True,False,0,4137,0,18,,,,,,,,,,,,,,,,,172.89,,,
Random Search,20260607,45,2,6,rs_r45_002_tl101_dt102_ge19_qr27_tau71,101,102,19,0.27,0.71,0.00,98.52,1000008.96,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,8.96,,,
Random Search,20260607,45,3,6,rs_r45_003_tl122_dt192_ge23_qr29_tau88,122,192,23,0.29,0.88,178.92,84.32,170.32,90.34,0.00,PASS,,recovery_detected,True,False,0,425,1,39,,,,,,,,,,,,,,,,,170.32,,,
Random Search,20260607,45,4,6,rs_r45_004_tl105_dt182_ge0_qr99_tau76,105,182,0,0.99,0.76,273.92,94.26,257.59,90.34,0.00,PASS,,recovery_detected,True,False,0,867,0,102,,,,,,,,,,,,,,,,,257.59,,,
Random Search,20260607,45,5,6,rs_r45_005_tl48_dt88_ge40_qr63_tau87,48,88,40,0.63,0.87,312.92,81.79,291.91,90.34,0.00,PASS,,recovery_detected,True,False,0,405,0,35,,,,,,,,,,,,,,,,,291.91,,,
Random Search,20260607,45,6,6,rs_r45_006_tl74_dt117_ge4_qr19_tau87,74,117,4,0.19,0.87,299.92,93.59,281.16,90.34,0.00,PASS,,recovery_detected,True,False,0,797,1,85,,,,,,,,,,,,,,,,,281.16,,,
Random Search,20260607,46,1,6,rs_r46_001_tl2_dt201_ge34_qr82_tau87,2,201,34,0.82,0.87,193.92,79.70,183.54,90.34,0.00,PASS,,recovery_detected,True,False,0,633,0,30,,,,,,,,,,,,,,,,,183.54,,,
Random Search,20260607,46,2,6,rs_r46_002_tl23_dt19_ge27_qr96_tau80,23,19,27,0.96,0.8,172.92,79.75,164.45,90.34,0.00,PASS,,recovery_detected,True,False,0,2902,0,23,,,,,,,,,,,,,,,,,164.45,,,
Random Search,20260607,46,3,6,rs_r46_003_tl88_dt148_ge43_qr85_tau85,88,148,43,0.85,0.85,272.92,80.52,255.43,90.34,0.00,PASS,,recovery_detected,True,False,0,251,0,33,,,,,,,,,,,,,,,,,255.43,,,
Random Search,20260607,46,4,6,rs_r46_004_tl108_dt32_ge19_qr72_tau78,108,32,19,0.72,0.78,137.92,86.93,133.28,90.34,0.00,PASS,,recovery_detected,True,False,0,1733,0,31,,,,,,,,,,,,,,,,,133.28,,,
Random Search,20260607,46,5,6,rs_r46_005_tl26_dt50_ge17_qr84_tau78,26,50,17,0.84,0.78,191.92,76.36,181.41,90.34,0.00,PASS,,recovery_detected,True,False,0,1481,0,40,,,,,,,,,,,,,,,,,181.41,,,
Random Search,20260607,46,6,6,rs_r46_006_tl72_dt163_ge1_qr82_tau74,72,163,1,0.82,0.74,413.92,90.30,384.50,90.34,0.00,PASS,,recovery_detected,True,False,0,1289,0,124,,,,,,,,,,,,,,,,,384.50,,,
Random Search,20260607,47,1,6,rs_r47_001_tl45_dt112_ge26_qr40_tau77,45,112,26,0.4,0.77,298.92,76.57,278.71,90.34,0.00,PASS,,recovery_detected,True,False,0,429,0,44,,,,,,,,,,,,,,,,,278.71,,,
Random Search,20260607,47,2,6,rs_r47_002_tl109_dt119_ge50_qr46_tau86,109,119,50,0.46,0.86,400.92,78.81,371.64,90.34,0.00,PASS,,recovery_detected,True,False,0,220,0,34,,,,,,,,,,,,,,,,,371.64,,,
Random Search,20260607,47,3,6,rs_r47_003_tl86_dt181_ge30_qr35_tau76,86,181,30,0.35,0.76,286.92,75.40,267.69,90.34,0.00,PASS,,recovery_detected,True,False,0,292,0,40,,,,,,,,,,,,,,,,,267.69,,,
Random Search,20260607,47,4,6,rs_r47_004_tl52_dt122_ge1_qr44_tau82,52,122,1,0.44,0.82,308.92,91.39,289.14,90.34,0.00,PASS,,recovery_detected,True,False,0,1059,0,102,,,,,,,,,,,,,,,,,289.14,,,
Random Search,20260607,47,5,6,rs_r47_005_tl36_dt108_ge2_qr77_tau78,36,108,2,0.77,0.78,0.00,62.76,1000005.71,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,5.71,,,
Random Search,20260607,47,6,6,rs_r47_006_tl23_dt37_ge38_qr22_tau87,23,37,38,0.22,0.87,114.92,91.04,112.75,90.34,0.00,PASS,,recovery_detected,True,False,0,1561,1,21,,,,,,,,,,,,,,,,,112.75,,,
Random Search,20260607,48,1,6,rs_r48_001_tl55_dt86_ge30_qr5_tau75,55,86,30,0.05,0.75,154.92,85.90,148.65,90.34,0.00,PASS,,recovery_detected,True,False,0,287,1,32,,,,,,,,,,,,,,,,,148.65,,,
Random Search,20260607,48,2,6,rs_r48_002_tl72_dt200_ge26_qr98_tau70,72,200,26,0.98,0.7,202.92,77.82,191.55,90.34,0.00,PASS,,recovery_detected,True,False,0,289,0,36,,,,,,,,,,,,,,,,,191.55,,,
Random Search,20260607,48,3,6,rs_r48_003_tl101_dt63_ge12_qr5_tau78,101,63,12,0.05,0.78,325.92,103.26,305.68,90.34,0.00,PASS,,recovery_detected,True,False,0,1065,1,61,,,,,,,,,,,,,,,,,305.68,,,
Random Search,20260607,48,4,6,rs_r48_004_tl11_dt141_ge34_qr9_tau70,11,141,34,0.09,0.7,289.92,91.21,271.86,90.34,0.00,PASS,,recovery_detected,True,False,0,509,1,36,,,,,,,,,,,,,,,,,271.86,,,
Random Search,20260607,48,5,6,rs_r48_005_tl115_dt89_ge3_qr8_tau80,115,89,3,0.08,0.8,190.92,93.02,182.02,90.34,0.00,PASS,,recovery_detected,True,False,0,842,1,72,,,,,,,,,,,,,,,,,182.02,,,
Random Search,20260607,48,6,6,rs_r48_006_tl25_dt146_ge15_qr36_tau80,25,146,15,0.36,0.8,189.92,92.48,181.06,90.34,0.00,PASS,,recovery_detected,True,False,0,470,0,47,,,,,,,,,,,,,,,,,181.06,,,
Random Search,20260607,49,1,6,rs_r49_001_tl73_dt170_ge2_qr26_tau87,73,170,2,0.26,0.87,238.92,95.06,225.84,90.34,0.00,PASS,,recovery_detected,True,False,0,661,1,86,,,,,,,,,,,,,,,,,225.84,,,
Random Search,20260607,49,2,6,rs_r49_002_tl49_dt224_ge23_qr86_tau76,49,224,23,0.86,0.76,266.92,79.61,249.89,90.34,0.00,PASS,,recovery_detected,True,False,0,417,0,46,,,,,,,,,,,,,,,,,249.89,,,
Random Search,20260607,49,3,6,rs_r49_003_tl11_dt79_ge15_qr11_tau85,11,79,15,0.11,0.85,146.92,86.78,141.45,90.34,0.00,PASS,,recovery_detected,True,False,0,815,1,39,,,,,,,,,,,,,,,,,141.45,,,
Random Search,20260607,49,4,6,rs_r49_004_tl30_dt183_ge44_qr76_tau78,30,183,44,0.76,0.78,192.92,82.00,182.84,90.34,0.00,PASS,,recovery_detected,True,False,0,273,0,25,,,,,,,,,,,,,,,,,182.84,,,
Random Search,20260607,49,5,6,rs_r49_005_tl6_dt24_ge13_qr8_tau83,6,24,13,0.08,0.83,0.00,62.49,1000005.68,90.34,1000000.00,FAIL,Connection closed by SUMO.,,False,False,0,0,0,0,,,,,,,,,,,,,,,,,5.68,,,
Random Search,20260607,49,6,6,rs_r49_006_tl105_dt144_ge30_qr5_tau75,105,144,30,0.05,0.75,174.92,86.47,166.88,90.34,0.00,PASS,,recovery_detected,True,False,0,238,1,31,,,,,,,,,,,,,,,,,166.88,,,
Random Search,20260607,50,1,6,rs_r50_001_tl44_dt117_ge22_qr50_tau70,44,117,22,0.5,0.7,310.92,93.00,291.11,90.34,0.00,PASS,,recovery_detected,True,False,0,425,0,51,,,,,,,,,,,,,,,,,291.11,,,
Random Search,20260607,50,2,6,rs_r50_002_tl116_dt126_ge34_qr2_tau75,116,126,34,0.02,0.75,319.92,88.95,298.92,90.34,0.00,PASS,,recovery_detected,True,False,0,266,1,39,,,,,,,,,,,,,,,,,298.92,,,
Random Search,20260607,50,3,6,rs_r50_003_tl95_dt111_ge26_qr47_tau85,95,111,26,0.47,0.85,324.92,78.56,302.52,90.34,0.00,PASS,,recovery_detected,True,False,0,482,0,44,,,,,,,,,,,,,,,,,302.52,,,
Random Search,20260607,50,4,6,rs_r50_004_tl46_dt2_ge35_qr10_tau81,46,2,35,0.1,0.81,262.92,86.61,246.89,90.34,0.00,PASS,,recovery_detected,True,False,0,4586,1,17,,,,,,,,,,,,,,,,,246.89,,,
Random Search,20260607,50,5,6,rs_r50_005_tl54_dt42_ge4_qr100_tau78,54,42,4,1.0,0.78,170.92,89.93,163.56,90.34,0.00,PASS,,recovery_detected,True,False,0,1896,0,53,,,,,,,,,,,,,,,,,163.56,,,
Random Search,20260607,50,6,6,rs_r50_006_tl20_dt194_ge10_qr17_tau87,20,194,10,0.17,0.87,397.92,90.01,369.93,90.34,0.00,PASS,,recovery_detected,True,False,0,1195,1,81,,,,,,,,,,,,,,,,,369.93,,,
