row_type,slice_parameter,slice_value,parameter_id,t_lead,delta_T_thr,G_ext,Q_ratio,tau,observed_score,gp_mean,gp_ci_low,gp_ci_high,is_best_observed,note
gp_slice,t_lead,37.00,gp_slice_t_lead_054,37,212,40,0.62,0.9,,65.37,65.30,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,38.00,gp_slice_t_lead_055,38,212,40,0.62,0.9,,65.38,65.31,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,39.00,gp_slice_t_lead_056,39,212,40,0.62,0.9,,65.39,65.32,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,39.00,gp_slice_t_lead_057,39,212,40,0.62,0.9,,65.39,65.32,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,40.00,gp_slice_t_lead_058,40,212,40,0.62,0.9,,65.40,65.33,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,41.00,gp_slice_t_lead_059,41,212,40,0.62,0.9,,65.40,65.34,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,42.00,gp_slice_t_lead_060,42,212,40,0.62,0.9,,65.40,65.35,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,42.00,gp_slice_t_lead_061,42,212,40,0.62,0.9,,65.40,65.35,65.46,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,43.00,gp_slice_t_lead_062,43,212,40,0.62,0.9,,65.40,65.35,65.45,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,44.00,gp_slice_t_lead_063,44,212,40,0.62,0.9,,65.39,65.34,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,44.00,gp_slice_t_lead_064,44,212,40,0.62,0.9,,65.39,65.34,65.44,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,45.00,gp_slice_t_lead_065,45,212,40,0.62,0.9,,65.38,65.33,65.42,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,46.00,gp_slice_t_lead_066,46,212,40,0.62,0.9,,65.35,65.32,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,46.00,gp_slice_t_lead_067,46,212,40,0.62,0.9,,65.35,65.32,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,47.00,gp_slice_t_lead_068,47,212,40,0.62,0.9,,65.33,65.30,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,48.00,gp_slice_t_lead_069,48,212,40,0.62,0.9,,65.29,65.27,65.31,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,49.00,gp_slice_t_lead_070,49,212,40,0.62,0.9,,65.27,65.26,65.28,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,49.00,gp_slice_t_lead_071,49,212,40,0.62,0.9,,65.27,65.26,65.28,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,50.00,gp_slice_t_lead_072,50,212,40,0.62,0.9,,65.25,65.25,65.26,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,51.00,gp_slice_t_lead_073,51,212,40,0.62,0.9,,65.27,65.26,65.28,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,51.00,gp_slice_t_lead_074,51,212,40,0.62,0.9,,65.27,65.26,65.28,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,52.00,gp_slice_t_lead_075,52,212,40,0.62,0.9,,65.29,65.27,65.31,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,53.00,gp_slice_t_lead_076,53,212,40,0.62,0.9,,65.33,65.30,65.35,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,54.00,gp_slice_t_lead_077,54,212,40,0.62,0.9,,65.35,65.32,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,54.00,gp_slice_t_lead_078,54,212,40,0.62,0.9,,65.35,65.32,65.39,False,GP estimate only; objective was not re-evaluated on this slice.
gp_slice,t_lead,55.00,gp_slice_t_lead_079,55,212,40,0.62,0.9,,65.38,65.33,65.42,False,GP estimate only; objective was not re-evaluated on this slice.
