segment_id,direction,edge_id,edge_order,axis_position,matched_length_m,segment_length_m,match_ratio,current_lanes,target_lanes,lane_delta,repair_target,repair_reason
S12,upbound,218915133#1,4,0.291647,91.5,201.3,0.454545,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,upbound,180445419,5,0.497941,164.7,201.3,0.818182,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,upbound,218915133#2,6,0.569317,100.65,201.3,0.5,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,upbound,218915133#3,7,0.744912,73.2,201.3,0.363636,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,upbound,347237859#0,8,0.958147,82.35,201.3,0.409091,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,upbound,347237859#1,9,1.0,9.15,201.3,0.045455,3,2,-1,False,excluded_low_overlap
S12,downbound,781985786#7,1,0.0,18.3,201.3,0.090909,3,2,-1,False,excluded_low_overlap
S12,downbound,781985786#8,2,0.131998,82.35,201.3,0.409091,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,1109231376,3,0.295208,73.2,201.3,0.363636,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,620607766#0,4,0.360773,73.2,201.3,0.363636,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,620607766#1,5,0.415167,73.2,201.3,0.363636,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,620607766#2,6,0.502213,73.2,201.3,0.363636,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,781985784,7,0.512481,155.55,201.3,0.772727,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,783692390#0,8,0.653647,155.55,201.3,0.772727,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,783692390#1,9,0.833195,73.2,201.3,0.363636,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,1109231377#1,10,1.0,27.45,201.3,0.136364,2,2,0,False,excluded_low_overlap
S12,downbound,781985783,11,1.0,82.35,201.3,0.409091,2,2,0,True,dominant_mainline_overlap_lane_repair
S12,downbound,782892492#0,12,1.0,9.15,201.3,0.045455,2,2,0,False,excluded_low_overlap
S13,upbound,347237859#0,1,0.0,48.0,64.0,0.75,2,3,1,True,dominant_mainline_overlap_lane_repair
S13,upbound,347237859#1,2,0.592557,64.0,64.0,1.0,3,3,0,True,dominant_mainline_overlap_lane_repair
S13,upbound,347237859#2,3,1.0,32.0,64.0,0.5,3,3,0,True,dominant_mainline_overlap_lane_repair
S13,upbound,347237859#3,4,1.0,8.0,64.0,0.125,3,3,0,False,excluded_low_overlap
S13,downbound,781985786#6,1,0.0,24.0,64.0,0.375,3,3,0,True,dominant_mainline_overlap_lane_repair
S13,downbound,781985786#7,2,0.550005,64.0,64.0,1.0,3,3,0,True,dominant_mainline_overlap_lane_repair
S13,downbound,781985786#8,3,1.0,32.0,64.0,0.5,2,3,1,True,dominant_mainline_overlap_lane_repair
S14,upbound,347237859#1,1,0.0,27.586364,202.3,0.136364,3,3,0,False,excluded_low_overlap
S14,upbound,347237859#2,2,0.045471,55.172727,202.3,0.272727,3,3,0,False,excluded_low_overlap
S14,upbound,347237859#3,3,0.287403,137.931818,202.3,0.681818,3,3,0,True,dominant_mainline_overlap_lane_repair
S14,upbound,347237859#4,4,0.723888,119.540909,202.3,0.590909,3,3,0,True,dominant_mainline_overlap_lane_repair
S14,upbound,347237859#5,5,1.0,45.977273,202.3,0.227273,3,3,0,False,excluded_low_overlap
S14,downbound,781985786#3,1,0.04949,91.954545,202.3,0.454545,3,3,0,True,dominant_mainline_overlap_lane_repair
S14,downbound,781985786#4,2,0.447272,91.954545,202.3,0.454545,3,3,0,True,dominant_mainline_overlap_lane_repair
S14,downbound,781985786#5,3,0.662991,82.759091,202.3,0.409091,3,3,0,True,dominant_mainline_overlap_lane_repair
S14,downbound,781985786#6,4,0.871858,73.563636,202.3,0.363636,3,3,0,True,dominant_mainline_overlap_lane_repair
S14,downbound,781985786#7,5,1.0,18.390909,202.3,0.090909,3,3,0,False,excluded_low_overlap
S15,upbound,347237859#4,1,0.0,27.183333,163.1,0.166667,3,3,0,False,excluded_low_overlap
S15,upbound,347237859#5,2,0.137073,81.55,163.1,0.5,3,3,0,True,dominant_mainline_overlap_lane_repair
S15,upbound,781985787#0,3,0.57179,117.794444,163.1,0.722222,3,3,0,True,dominant_mainline_overlap_lane_repair
S15,upbound,913372757,4,0.893832,72.488889,163.1,0.444444,3,3,0,True,dominant_mainline_overlap_lane_repair
S15,downbound,781985786#2,1,0.356913,117.794444,163.1,0.722222,3,3,0,True,dominant_mainline_overlap_lane_repair
S15,downbound,781985786#3,2,1.0,72.488889,163.1,0.444444,3,3,0,True,dominant_mainline_overlap_lane_repair
S16,upbound,913372757,1,0.0,45.958333,220.6,0.208333,3,3,0,False,excluded_low_overlap
S16,upbound,781985789#1,2,0.22688,82.725,220.6,0.375,3,3,0,True,dominant_mainline_overlap_lane_repair
S16,upbound,218915135#3,3,0.604745,156.258333,220.6,0.708333,3,3,0,True,dominant_mainline_overlap_lane_repair
S16,upbound,218915135#4,4,1.0,55.15,220.6,0.25,3,3,0,False,excluded_low_overlap
S16,upbound,781983104#0,5,1.0,9.191667,220.6,0.041667,3,3,0,False,excluded_low_overlap
S16,downbound,781983103#2,1,0.0,9.191667,220.6,0.041667,3,3,0,False,excluded_low_overlap
S16,downbound,921117704#0,2,0.198333,73.533333,220.6,0.333333,3,3,0,False,excluded_low_overlap
S17,upbound,218915135#4,1,0.0,54.063158,171.2,0.315789,3,3,0,False,excluded_low_overlap
S17,upbound,781983104#0,2,0.445728,144.168421,171.2,0.842105,3,3,0,True,dominant_mainline_overlap_lane_repair
S17,upbound,-955312947#1,3,0.602665,81.094737,171.2,0.473684,3,3,0,True,dominant_mainline_overlap_lane_repair
S17,upbound,781983104#1,4,1.0,72.084211,171.2,0.421053,3,3,0,True,dominant_mainline_overlap_lane_repair
S17,downbound,619147739#6,1,0.0,45.052632,171.2,0.263158,3,3,0,False,excluded_low_overlap
S17,downbound,781983103#1,2,0.269611,108.126316,171.2,0.631579,3,3,0,True,dominant_mainline_overlap_lane_repair
S17,downbound,955312947#1,3,0.43,54.063158,171.2,0.315789,3,3,0,False,excluded_low_overlap
S17,downbound,781983103#2,4,0.744362,99.115789,171.2,0.578947,3,3,0,True,dominant_mainline_overlap_lane_repair
S17,downbound,921117704#0,5,1.0,54.063158,171.2,0.315789,3,3,0,False,excluded_low_overlap
S18,upbound,781983104#1,1,0.27296,182.6,182.6,1.0,3,3,0,True,dominant_mainline_overlap_lane_repair
S18,upbound,333557072#1,2,0.937328,54.78,182.6,0.3,3,3,0,False,excluded_low_overlap
S18,upbound,315658884#1,3,1.0,18.26,182.6,0.1,3,3,0,False,excluded_low_overlap
S18,upbound,333557072#2,4,1.0,27.39,182.6,0.15,3,3,0,False,excluded_low_overlap
S18,downbound,619147739#3,1,0.0,18.26,182.6,0.1,3,3,0,False,excluded_low_overlap
S18,downbound,619147739#4,2,0.0,45.65,182.6,0.25,3,3,0,False,excluded_low_overlap
S18,downbound,619147739#5,3,0.356273,118.69,182.6,0.65,3,3,0,True,dominant_mainline_overlap_lane_repair
S18,downbound,619147739#6,4,0.792073,109.56,182.6,0.6,3,3,0,True,dominant_mainline_overlap_lane_repair
S18,downbound,781983103#1,5,1.0,9.13,182.6,0.05,3,3,0,False,excluded_low_overlap
S19,upbound,333557072#1,1,0.0,38.317241,277.8,0.137931,3,3,0,False,excluded_low_overlap
S19,upbound,781983104#1,2,0.0,9.57931,277.8,0.034483,3,3,0,False,excluded_low_overlap
